"","X.1","X","ï..","trip_date","time_indicator","trips","Weekday","Holiday","Season","Day_of_Week","Month","taxi_id","Distance"
"1207",1207,1207,1016,"2019-10-29","Night",8689,"WEEKDAY",0,"Autumn","Tue","Oct",2183,58425.856
"1208",1208,1208,1378,"2019-10-29","PM Period",21027,"WEEKDAY",0,"Autumn","Tue","Oct",3318,112302.496
"1209",1209,1209,181,"2019-10-30","AM Period",12848,"WEEKDAY",0,"Autumn","Wed","Oct",2279,71434.16
"1210",1210,1210,498,"2019-10-30","PM Period",21718,"WEEKDAY",0,"Autumn","Wed","Oct",3363,115953.984
"1211",1211,1211,911,"2019-10-30","Night",9178,"WEEKDAY",0,"Autumn","Wed","Oct",2244,68895.584
"1212",1212,1212,1275,"2019-10-30","Lunch Period",12274,"WEEKDAY",0,"Autumn","Wed","Oct",2723,64561.2
"1213",1213,1213,596,"2019-10-31","Night",8047,"WEEKDAY",0,"Autumn","Thu","Oct",2157,58852.368
"1214",1214,1214,687,"2019-10-31","PM Period",20308,"WEEKDAY",0,"Autumn","Thu","Oct",3241,97934.272
"1215",1215,1215,792,"2019-10-31","Lunch Period",10904,"WEEKDAY",0,"Autumn","Thu","Oct",2569,51026.752
"1216",1216,1216,1273,"2019-10-31","AM Period",11322,"WEEKDAY",0,"Autumn","Thu","Oct",2187,57938.032
"1217",1217,1217,20,"2019-11-01","Lunch Period",10303,"WEEKDAY",0,"Autumn","Fri","Nov",2663,53960.928
"1218",1218,1218,282,"2019-11-01","Night",11528,"WEEKDAY",0,"Autumn","Fri","Nov",2300,60179.92
"1219",1219,1219,387,"2019-11-01","PM Period",20276,"WEEKDAY",0,"Autumn","Fri","Nov",3278,98559.392
"1220",1220,1220,443,"2019-11-01","AM Period",10759,"WEEKDAY",0,"Autumn","Fri","Nov",2244,54801.056
"1221",1221,1221,585,"2019-11-02","Night",11888,"WEEKEND",0,"Autumn","Sat","Nov",1876,47608.752
"1222",1222,1222,586,"2019-11-02","Lunch Period",5473,"WEEKEND",0,"Autumn","Sat","Nov",1670,30796.496
"1223",1223,1223,740,"2019-11-02","AM Period",3922,"WEEKEND",0,"Autumn","Sat","Nov",1242,27905.664
"1224",1224,1224,1262,"2019-11-02","PM Period",11326,"WEEKEND",0,"Autumn","Sat","Nov",2371,55514.4
"1225",1225,1225,285,"2019-11-03","Night",10524,"WEEKEND",0,"Autumn","Sun","Nov",1888,57187.328
"1226",1226,1226,340,"2019-11-03","AM Period",4701,"WEEKEND",0,"Autumn","Sun","Nov",1411,38679.792
"1227",1227,1227,492,"2019-11-03","PM Period",8374,"WEEKEND",0,"Autumn","Sun","Nov",2330,74608.56
"1228",1228,1228,587,"2019-11-03","Lunch Period",4875,"WEEKEND",0,"Autumn","Sun","Nov",1755,38695.808
"1229",1229,1229,123,"2019-11-04","Night",6541,"WEEKDAY",0,"Autumn","Mon","Nov",1990,49380.128
"1230",1230,1230,336,"2019-11-04","PM Period",17096,"WEEKDAY",0,"Autumn","Mon","Nov",3265,104830.4
"1231",1231,1231,442,"2019-11-04","Lunch Period",8883,"WEEKDAY",0,"Autumn","Mon","Nov",2633,56768.704
"1232",1232,1232,684,"2019-11-04","AM Period",10030,"WEEKDAY",0,"Autumn","Mon","Nov",2386,63859.792
"1233",1233,1233,9,"2019-11-05","AM Period",10759,"WEEKDAY",0,"Autumn","Tue","Nov",2325,56641.744
"1234",1234,1234,899,"2019-11-05","Lunch Period",10342,"WEEKDAY",0,"Autumn","Tue","Nov",2664,59241.216
"1235",1235,1235,1116,"2019-11-05","PM Period",20020,"WEEKDAY",0,"Autumn","Tue","Nov",3280,104752.688
"1236",1236,1236,1428,"2019-11-05","Night",7642,"WEEKDAY",0,"Autumn","Tue","Nov",2132,50469.376
"1237",1237,1237,17,"2019-11-06","PM Period",20426,"WEEKDAY",0,"Autumn","Wed","Nov",3395,116407.648
"1238",1238,1238,490,"2019-11-06","Lunch Period",10502,"WEEKDAY",0,"Autumn","Wed","Nov",2802,63059.216
"1239",1239,1239,676,"2019-11-06","Night",8778,"WEEKDAY",0,"Autumn","Wed","Nov",2206,59138.736
"1240",1240,1240,679,"2019-11-06","AM Period",10939,"WEEKDAY",0,"Autumn","Wed","Nov",2333,59433.696
"1241",1241,1241,539,"2019-11-07","AM Period",11990,"WEEKDAY",0,"Autumn","Thu","Nov",2349,60656.48
"1242",1242,1242,632,"2019-11-07","Night",10555,"WEEKDAY",0,"Autumn","Thu","Nov",2444,76023.616
"1243",1243,1243,1106,"2019-11-07","PM Period",21804,"WEEKDAY",0,"Autumn","Thu","Nov",3456,127663.152
"1244",1244,1244,1164,"2019-11-07","Lunch Period",11975,"WEEKDAY",0,"Autumn","Thu","Nov",2830,65873.952
"1245",1245,1245,222,"2019-11-08","PM Period",19581,"WEEKDAY",0,"Autumn","Fri","Nov",3322,104867.584
"1246",1246,1246,898,"2019-11-08","Lunch Period",10705,"WEEKDAY",0,"Autumn","Fri","Nov",2669,62817.344
"1247",1247,1247,1370,"2019-11-08","AM Period",10303,"WEEKDAY",0,"Autumn","Fri","Nov",2203,58875.12
"1248",1248,1248,1427,"2019-11-08","Night",9768,"WEEKDAY",0,"Autumn","Fri","Nov",2349,60309.376
"1249",1249,1249,170,"2019-11-09","Night",11341,"WEEKEND",0,"Autumn","Sat","Nov",1822,48369.312
"1250",1250,1250,444,"2019-11-09","PM Period",10930,"WEEKEND",0,"Autumn","Sat","Nov",2372,59260.704
"1251",1251,1251,636,"2019-11-09","AM Period",3995,"WEEKEND",0,"Autumn","Sat","Nov",1307,31958.288
"1252",1252,1252,686,"2019-11-09","Lunch Period",5418,"WEEKEND",0,"Autumn","Sat","Nov",1726,35115.296
"1253",1253,1253,541,"2019-11-10","Night",10473,"WEEKEND",0,"Autumn","Sun","Nov",1963,65953.104
"1254",1254,1254,788,"2019-11-10","AM Period",4307,"WEEKEND",0,"Autumn","Sun","Nov",1420,35771.936
"1255",1255,1255,902,"2019-11-10","Lunch Period",5383,"WEEKEND",0,"Autumn","Sun","Nov",1881,44884.416
"1256",1256,1256,1115,"2019-11-10","PM Period",10114,"WEEKEND",0,"Autumn","Sun","Nov",2481,90225.04
"1257",1257,1257,339,"2019-11-11","Night",7782,"WEEKDAY",1,"Autumn","Mon","Nov",2056,72028.08
"1258",1258,1258,683,"2019-11-11","Lunch Period",7764,"WEEKDAY",1,"Autumn","Mon","Nov",2157,38874.272
"1259",1259,1259,901,"2019-11-11","AM Period",9785,"WEEKDAY",1,"Autumn","Mon","Nov",1924,55629.088
"1260",1260,1260,956,"2019-11-11","PM Period",17953,"WEEKDAY",1,"Autumn","Mon","Nov",3031,106734.432
"1261",1261,1261,175,"2019-11-12","AM Period",13217,"WEEKDAY",0,"Autumn","Tue","Nov",2467,81890.448
"1262",1262,1262,633,"2019-11-12","PM Period",22509,"WEEKDAY",0,"Autumn","Tue","Nov",3376,125751.952
"1263",1263,1263,681,"2019-11-12","Lunch Period",11525,"WEEKDAY",0,"Autumn","Tue","Nov",2790,68491.12
"1264",1264,1264,682,"2019-11-12","Night",10070,"WEEKDAY",0,"Autumn","Tue","Nov",2319,88930.32
"1265",1265,1265,174,"2019-11-13","PM Period",22320,"WEEKDAY",0,"Autumn","Wed","Nov",3393,125249.312
"1266",1266,1266,634,"2019-11-13","Lunch Period",12320,"WEEKDAY",0,"Autumn","Wed","Nov",2850,69651.216
"1267",1267,1267,847,"2019-11-13","Night",9109,"WEEKDAY",0,"Autumn","Wed","Nov",2294,62630.336
"1268",1268,1268,1261,"2019-11-13","AM Period",13048,"WEEKDAY",0,"Autumn","Wed","Nov",2408,71080.544
"1269",1269,1269,16,"2019-11-14","AM Period",11941,"WEEKDAY",0,"Autumn","Thu","Nov",2341,67559.232
"1270",1270,1270,337,"2019-11-14","Lunch Period",12174,"WEEKDAY",0,"Autumn","Thu","Nov",2879,71811.344
"1271",1271,1271,845,"2019-11-14","PM Period",21980,"WEEKDAY",0,"Autumn","Thu","Nov",3443,126101.408
"1272",1272,1272,1260,"2019-11-14","Night",10875,"WEEKDAY",0,"Autumn","Thu","Nov",2420,79552.72
"1273",1273,1273,389,"2019-11-15","Night",9827,"WEEKDAY",0,"Autumn","Fri","Nov",2275,58545.28
"1274",1274,1274,685,"2019-11-15","Lunch Period",10807,"WEEKDAY",0,"Autumn","Fri","Nov",2618,61366.816
"1275",1275,1275,741,"2019-11-15","AM Period",10801,"WEEKDAY",0,"Autumn","Fri","Nov",2197,60865.056
"1276",1276,1276,786,"2019-11-15","PM Period",19551,"WEEKDAY",0,"Autumn","Fri","Nov",3322,105209.296
"1277",1277,1277,542,"2019-11-16","PM Period",10912,"WEEKEND",0,"Autumn","Sat","Nov",2261,53931.2
"1278",1278,1278,742,"2019-11-16","Lunch Period",4929,"WEEKEND",0,"Autumn","Sat","Nov",1596,26392.336
"1279",1279,1279,900,"2019-11-16","Night",11289,"WEEKEND",0,"Autumn","Sat","Nov",1769,44800.544
"1280",1280,1280,1006,"2019-11-16","AM Period",3401,"WEEKEND",0,"Autumn","Sat","Nov",1165,23366.448
"1281",1281,1281,286,"2019-11-17","AM Period",3533,"WEEKEND",0,"Autumn","Sun","Nov",1273,27957.296
"1282",1282,1282,787,"2019-11-17","PM Period",7873,"WEEKEND",0,"Autumn","Sun","Nov",2306,75541.424
"1283",1283,1283,903,"2019-11-17","Lunch Period",4553,"WEEKEND",0,"Autumn","Sun","Nov",1707,37528.736
"1284",1284,1284,1119,"2019-11-17","Night",9878,"WEEKEND",0,"Autumn","Sun","Nov",1835,58632.544
"1285",1285,1285,540,"2019-11-18","AM Period",10731,"WEEKDAY",0,"Autumn","Mon","Nov",2435,69107.984
"1286",1286,1286,1066,"2019-11-18","PM Period",18525,"WEEKDAY",0,"Autumn","Mon","Nov",3283,111120.848
"1287",1287,1287,1318,"2019-11-18","Lunch Period",9263,"WEEKDAY",0,"Autumn","Mon","Nov",2703,59711.584
"1288",1288,1288,1320,"2019-11-18","Night",7192,"WEEKDAY",0,"Autumn","Mon","Nov",2091,52790.448
"1289",1289,1289,588,"2019-11-19","Night",8014,"WEEKDAY",0,"Autumn","Tue","Nov",2143,52710.288
"1290",1290,1290,897,"2019-11-19","Lunch Period",11153,"WEEKDAY",0,"Autumn","Tue","Nov",2696,59611.04
"1291",1291,1291,1259,"2019-11-19","PM Period",20621,"WEEKDAY",0,"Autumn","Tue","Nov",3290,107438.224
"1292",1292,1292,1316,"2019-11-19","AM Period",10940,"WEEKDAY",0,"Autumn","Tue","Nov",2286,57122.768
"1293",1293,1293,953,"2019-11-20","Night",8772,"WEEKDAY",0,"Autumn","Wed","Nov",2218,57800.352
"1294",1294,1294,1065,"2019-11-20","AM Period",11113,"WEEKDAY",0,"Autumn","Wed","Nov",2220,60241.856
"1295",1295,1295,1165,"2019-11-20","Lunch Period",10770,"WEEKDAY",0,"Autumn","Wed","Nov",2604,60796.56
"1296",1296,1296,1369,"2019-11-20","PM Period",20069,"WEEKDAY",0,"Autumn","Wed","Nov",3297,108221.968
"1297",1297,1297,173,"2019-11-21","AM Period",12537,"WEEKDAY",0,"Autumn","Thu","Nov",2303,60868.704
"1298",1298,1298,223,"2019-11-21","Night",10365,"WEEKDAY",0,"Autumn","Thu","Nov",2348,69596.528
"1299",1299,1299,491,"2019-11-21","PM Period",21636,"WEEKDAY",0,"Autumn","Thu","Nov",3354,120105.056
"1300",1300,1300,785,"2019-11-21","Lunch Period",11286,"WEEKDAY",0,"Autumn","Thu","Nov",2734,61987.536
"1301",1301,1301,79,"2019-11-22","PM Period",20959,"WEEKDAY",0,"Autumn","Fri","Nov",3247,105732.352
"1302",1302,1302,80,"2019-11-22","Night",11332,"WEEKDAY",0,"Autumn","Fri","Nov",2392,61306.432
"1303",1303,1303,283,"2019-11-22","AM Period",10286,"WEEKDAY",0,"Autumn","Fri","Nov",2154,57740.032
"1304",1304,1304,1368,"2019-11-22","Lunch Period",10627,"WEEKDAY",0,"Autumn","Fri","Nov",2573,56770.656
"1305",1305,1305,81,"2019-11-23","AM Period",3677,"WEEKEND",0,"Autumn","Sat","Nov",1154,22993.392
"1306",1306,1306,635,"2019-11-23","Lunch Period",5507,"WEEKEND",0,"Autumn","Sat","Nov",1597,27959.824
"1307",1307,1307,1118,"2019-11-23","Night",11859,"WEEKEND",0,"Autumn","Sat","Nov",1796,46481.84
"1308",1308,1308,1219,"2019-11-23","PM Period",9237,"WEEKEND",0,"Autumn","Sat","Nov",2215,45110.48
"1309",1309,1309,341,"2019-11-24","AM Period",3950,"WEEKEND",0,"Autumn","Sun","Nov",1315,27769.84
"1310",1310,1310,957,"2019-11-24","Lunch Period",4501,"WEEKEND",0,"Autumn","Sun","Nov",1535,27478.496
"1311",1311,1311,958,"2019-11-24","Night",8696,"WEEKEND",0,"Autumn","Sun","Nov",1602,42353.744
"1312",1312,1312,1007,"2019-11-24","PM Period",7691,"WEEKEND",0,"Autumn","Sun","Nov",2151,52200.592
"1313",1313,1313,18,"2019-11-25","Lunch Period",8152,"WEEKDAY",0,"Autumn","Mon","Nov",2105,36531.632
"1314",1314,1314,1120,"2019-11-25","Night",5064,"WEEKDAY",0,"Autumn","Mon","Nov",1626,30396.368
"1315",1315,1315,1217,"2019-11-25","AM Period",8552,"WEEKDAY",0,"Autumn","Mon","Nov",2028,41971.888
"1316",1316,1316,1317,"2019-11-25","PM Period",14716,"WEEKDAY",0,"Autumn","Mon","Nov",2809,63799.12
"1317",1317,1317,172,"2019-11-26","PM Period",19655,"WEEKDAY",0,"Autumn","Tue","Nov",2949,78198.384
"1318",1318,1318,1067,"2019-11-26","AM Period",8200,"WEEKDAY",0,"Autumn","Tue","Nov",1938,37218.768
"1319",1319,1319,1220,"2019-11-26","Lunch Period",8919,"WEEKDAY",0,"Autumn","Tue","Nov",2313,38490.464
"1320",1320,1320,1371,"2019-11-26","Night",6287,"WEEKDAY",0,"Autumn","Tue","Nov",1793,41074.176
"1321",1321,1321,281,"2019-11-27","PM Period",13183,"WEEKDAY",0,"Autumn","Wed","Nov",2672,56824.768
"1322",1322,1322,388,"2019-11-27","AM Period",7193,"WEEKDAY",0,"Autumn","Wed","Nov",1785,34739.552
"1323",1323,1323,1117,"2019-11-27","Night",5058,"WEEKDAY",0,"Autumn","Wed","Nov",1447,29241.584
"1324",1324,1324,1218,"2019-11-27","Lunch Period",8491,"WEEKDAY",0,"Autumn","Wed","Nov",2221,38313.424
"1325",1325,1325,19,"2019-11-28","AM Period",2639,"WEEKDAY",1,"Autumn","Thu","Nov",853,19168.16
"1326",1326,1326,284,"2019-11-28","PM Period",4947,"WEEKDAY",1,"Autumn","Thu","Nov",1141,33921.76
"1327",1327,1327,848,"2019-11-28","Night",5794,"WEEKDAY",1,"Autumn","Thu","Nov",954,26589.456
"1328",1328,1328,1372,"2019-11-28","Lunch Period",3006,"WEEKDAY",1,"Autumn","Thu","Nov",979,21058.016
"1329",1329,1329,445,"2019-11-29","Night",5482,"WEEKDAY",0,"Autumn","Fri","Nov",1513,29022.544
"1330",1330,1330,846,"2019-11-29","AM Period",3326,"WEEKDAY",0,"Autumn","Fri","Nov",1032,18206.992
"1331",1331,1331,1064,"2019-11-29","Lunch Period",5425,"WEEKDAY",0,"Autumn","Fri","Nov",1680,30128.96
"1332",1332,1332,1319,"2019-11-29","PM Period",11079,"WEEKDAY",0,"Autumn","Fri","Nov",2304,62844
"1333",1333,1333,124,"2019-11-30","AM Period",3902,"WEEKEND",0,"Autumn","Sat","Nov",1193,31595.136
"1334",1334,1334,338,"2019-11-30","Night",10533,"WEEKEND",0,"Autumn","Sat","Nov",1885,63760.976
"1335",1335,1335,959,"2019-11-30","Lunch Period",6535,"WEEKEND",0,"Autumn","Sat","Nov",1864,47012.816
"1336",1336,1336,1373,"2019-11-30","PM Period",13383,"WEEKEND",0,"Autumn","Sat","Nov",2483,94261.952
"1337",1337,1337,151,"2019-12-01","AM Period",4867,"WEEKEND",0,"Autumn","Sun","Dec",1418,43741.024
"1338",1338,1338,571,"2019-12-01","PM Period",12547,"WEEKEND",0,"Autumn","Sun","Dec",2529,107425.056
"1339",1339,1339,789,"2019-12-01","Night",11135,"WEEKEND",0,"Autumn","Sun","Dec",2018,87119.952
"1340",1340,1340,1409,"2019-12-01","Lunch Period",5460,"WEEKEND",0,"Autumn","Sun","Dec",1839,44583.152
"1341",1341,1341,816,"2019-12-02","PM Period",20965,"WEEKDAY",0,"Autumn","Mon","Dec",3203,114071.344
"1342",1342,1342,875,"2019-12-02","AM Period",11743,"WEEKDAY",0,"Autumn","Mon","Dec",2290,69785.392
"1343",1343,1343,881,"2019-12-02","Lunch Period",9966,"WEEKDAY",0,"Autumn","Mon","Dec",2640,65310.912
"1344",1344,1344,1033,"2019-12-02","Night",10239,"WEEKDAY",0,"Autumn","Mon","Dec",2269,76284.4
"1345",1345,1345,107,"2019-12-03","AM Period",12499,"WEEKDAY",0,"Autumn","Tue","Dec",2225,65528.912
"1346",1346,1346,658,"2019-12-03","PM Period",22336,"WEEKDAY",0,"Autumn","Tue","Dec",3213,114980.784
"1347",1347,1347,880,"2019-12-03","Night",10564,"WEEKDAY",0,"Autumn","Tue","Dec",2237,62910.48
"1348",1348,1348,1344,"2019-12-03","Lunch Period",11599,"WEEKDAY",0,"Autumn","Tue","Dec",2629,62284.672
"1349",1349,1349,149,"2019-12-04","Lunch Period",12223,"WEEKDAY",0,"Autumn","Wed","Dec",2787,75912.784
"1350",1350,1350,614,"2019-12-04","Night",11272,"WEEKDAY",0,"Autumn","Wed","Dec",2282,66443.328
"1351",1351,1351,1198,"2019-12-04","AM Period",12157,"WEEKDAY",0,"Autumn","Wed","Dec",2234,68626.608
"1352",1352,1352,1407,"2019-12-04","PM Period",22474,"WEEKDAY",0,"Autumn","Wed","Dec",3240,127122.784
"1353",1353,1353,106,"2019-12-05","Night",13311,"WEEKDAY",0,"Autumn","Thu","Dec",2397,82859.056
"1354",1354,1354,152,"2019-12-05","AM Period",12218,"WEEKDAY",0,"Autumn","Thu","Dec",2322,76918.592
"1355",1355,1355,1035,"2019-12-05","Lunch Period",13238,"WEEKDAY",0,"Autumn","Thu","Dec",2865,85772.352
"1356",1356,1356,1296,"2019-12-05","PM Period",23367,"WEEKDAY",0,"Autumn","Thu","Dec",3316,133730.208
"1357",1357,1357,318,"2019-12-06","Night",13540,"WEEKDAY",0,"Autumn","Fri","Dec",2305,65274.304
"1358",1358,1358,987,"2019-12-06","AM Period",11440,"WEEKDAY",0,"Autumn","Fri","Dec",2125,66686.816
"1359",1359,1359,1144,"2019-12-06","Lunch Period",11920,"WEEKDAY",0,"Autumn","Fri","Dec",2582,64976.976
"1360",1360,1360,1404,"2019-12-06","PM Period",22660,"WEEKDAY",0,"Autumn","Fri","Dec",3167,103888.096
"1361",1361,1361,150,"2019-12-07","Night",14099,"WEEKEND",0,"Autumn","Sat","Dec",1837,52952.224
"1362",1362,1362,659,"2019-12-07","Lunch Period",6285,"WEEKEND",0,"Autumn","Sat","Dec",1601,32218.688
"1363",1363,1363,818,"2019-12-07","PM Period",13446,"WEEKEND",0,"Autumn","Sat","Dec",2268,56836.128
"1364",1364,1364,1301,"2019-12-07","AM Period",3964,"WEEKEND",0,"Autumn","Sat","Dec",1128,28760.608
"1365",1365,1365,570,"2019-12-08","AM Period",3960,"WEEKEND",0,"Autumn","Sun","Dec",1250,32045.104
"1366",1366,1366,878,"2019-12-08","Lunch Period",4871,"WEEKEND",0,"Autumn","Sun","Dec",1572,35523.472
"1367",1367,1367,938,"2019-12-08","Night",10475,"WEEKEND",0,"Autumn","Sun","Dec",1792,56526.016
"1368",1368,1368,1341,"2019-12-08","PM Period",8594,"WEEKEND",0,"Autumn","Sun","Dec",2175,67374.688
"1369",1369,1369,208,"2019-12-09","Night",7055,"WEEKDAY",0,"Autumn","Mon","Dec",1962,50784.64
"1370",1370,1370,515,"2019-12-09","AM Period",10196,"WEEKDAY",0,"Autumn","Mon","Dec",2201,58902.064
"1371",1371,1371,1295,"2019-12-09","PM Period",17865,"WEEKDAY",0,"Autumn","Mon","Dec",3040,96698.928
"1372",1372,1372,1298,"2019-12-09","Lunch Period",9368,"WEEKDAY",0,"Autumn","Mon","Dec",2469,54264
"1373",1373,1373,470,"2019-12-10","PM Period",21239,"WEEKDAY",0,"Autumn","Tue","Dec",3070,104346.448
"1374",1374,1374,574,"2019-12-10","Night",8629,"WEEKDAY",0,"Autumn","Tue","Dec",2031,56718.352
"1375",1375,1375,815,"2019-12-10","AM Period",11560,"WEEKDAY",0,"Autumn","Tue","Dec",2149,56784.864
"1376",1376,1376,1199,"2019-12-10","Lunch Period",11073,"WEEKDAY",0,"Autumn","Tue","Dec",2510,56459.04
"1377",1377,1377,105,"2019-12-11","PM Period",21355,"WEEKDAY",0,"Autumn","Wed","Dec",3123,107141.504
"1378",1378,1378,660,"2019-12-11","Night",9419,"WEEKDAY",0,"Autumn","Wed","Dec",2097,61259.84
"1379",1379,1379,989,"2019-12-11","AM Period",11790,"WEEKDAY",0,"Autumn","Wed","Dec",2103,56105.072
"1380",1380,1380,1408,"2019-12-11","Lunch Period",11632,"WEEKDAY",0,"Autumn","Wed","Dec",2580,59725.648
"1381",1381,1381,418,"2019-12-12","Lunch Period",11798,"WEEKDAY",0,"Autumn","Thu","Dec",2514,57927.024
"1382",1382,1382,763,"2019-12-12","PM Period",22516,"WEEKDAY",0,"Autumn","Thu","Dec",3168,112702.496
"1383",1383,1383,817,"2019-12-12","AM Period",11724,"WEEKDAY",0,"Autumn","Thu","Dec",2074,58158.384
"1384",1384,1384,1195,"2019-12-12","Night",11820,"WEEKDAY",0,"Autumn","Thu","Dec",2267,74632.176
"1385",1385,1385,713,"2019-12-13","PM Period",21608,"WEEKDAY",0,"Autumn","Fri","Dec",3076,97391.84
"1386",1386,1386,764,"2019-12-13","AM Period",10058,"WEEKDAY",0,"Autumn","Fri","Dec",1974,52590.896
"1387",1387,1387,986,"2019-12-13","Lunch Period",11223,"WEEKDAY",0,"Autumn","Fri","Dec",2440,55055.344
"1388",1388,1388,1196,"2019-12-13","Night",13029,"WEEKDAY",0,"Autumn","Fri","Dec",2277,62460.336
"1389",1389,1389,472,"2019-12-14","Night",14628,"WEEKEND",0,"Autumn","Sat","Dec",1880,54826.464
"1390",1390,1390,473,"2019-12-14","Lunch Period",6084,"WEEKEND",0,"Autumn","Sat","Dec",1503,28838.336
"1391",1391,1391,940,"2019-12-14","AM Period",3577,"WEEKEND",0,"Autumn","Sat","Dec",1062,25889.952
"1392",1392,1392,1300,"2019-12-14","PM Period",13708,"WEEKEND",0,"Autumn","Sat","Dec",2219,56505.408
"1393",1393,1393,575,"2019-12-15","Lunch Period",5038,"WEEKEND",0,"Autumn","Sun","Dec",1489,34560.8
"1394",1394,1394,1095,"2019-12-15","PM Period",8315,"WEEKEND",0,"Autumn","Sun","Dec",2044,56409.664
"1395",1395,1395,1239,"2019-12-15","AM Period",3730,"WEEKEND",0,"Autumn","Sun","Dec",1142,29856.24
"1396",1396,1396,1343,"2019-12-15","Night",10420,"WEEKEND",0,"Autumn","Sun","Dec",1722,55087.12
"1397",1397,1397,573,"2019-12-16","Lunch Period",9695,"WEEKDAY",0,"Autumn","Mon","Dec",2331,46105.84
"1398",1398,1398,714,"2019-12-16","PM Period",17884,"WEEKDAY",0,"Autumn","Mon","Dec",2914,82445.312
"1399",1399,1399,1237,"2019-12-16","AM Period",10360,"WEEKDAY",0,"Autumn","Mon","Dec",2050,57949.792
"1400",1400,1400,1242,"2019-12-16","Night",6808,"WEEKDAY",0,"Autumn","Mon","Dec",1872,44351.44
"1401",1401,1401,246,"2019-12-17","PM Period",21064,"WEEKDAY",0,"Autumn","Tue","Dec",2980,94165.904
"1402",1402,1402,939,"2019-12-17","Lunch Period",11099,"WEEKDAY",0,"Autumn","Tue","Dec",2392,48956.848
"1403",1403,1403,1197,"2019-12-17","AM Period",10714,"WEEKDAY",0,"Autumn","Tue","Dec",1997,47112.752
"1404",1404,1404,1456,"2019-12-17","Night",8203,"WEEKDAY",0,"Autumn","Tue","Dec",1975,50855.376
"1405",1405,1405,50,"2019-12-18","AM Period",11608,"WEEKDAY",0,"Autumn","Wed","Dec",2034,52598.688
"1406",1406,1406,876,"2019-12-18","Lunch Period",12013,"WEEKDAY",0,"Autumn","Wed","Dec",2401,51007.536
"1407",1407,1407,1093,"2019-12-18","PM Period",22215,"WEEKDAY",0,"Autumn","Wed","Dec",3041,96673.04
"1408",1408,1408,1094,"2019-12-18","Night",9280,"WEEKDAY",0,"Autumn","Wed","Dec",2065,53128.64
"1409",1409,1409,471,"2019-12-19","PM Period",22560,"WEEKDAY",0,"Autumn","Thu","Dec",3092,96075.504
"1410",1410,1410,572,"2019-12-19","AM Period",11246,"WEEKDAY",0,"Autumn","Thu","Dec",2023,49242.448
"1411",1411,1411,657,"2019-12-19","Lunch Period",11668,"WEEKDAY",0,"Autumn","Thu","Dec",2400,49016.16
"1412",1412,1412,879,"2019-12-19","Night",11107,"WEEKDAY",0,"Autumn","Thu","Dec",2183,65546.096
"1413",1413,1413,249,"2019-12-20","AM Period",9383,"WEEKDAY",0,"Autumn","Fri","Dec",1875,43662.768
"1414",1414,1414,715,"2019-12-20","Lunch Period",10771,"WEEKDAY",0,"Autumn","Fri","Dec",2256,43698.016
"1415",1415,1415,821,"2019-12-20","PM Period",20699,"WEEKDAY",0,"Autumn","Fri","Dec",2946,82388.448
"1416",1416,1416,1238,"2019-12-20","Night",11282,"WEEKDAY",0,"Autumn","Fri","Dec",2076,51098.48
"1417",1417,1417,51,"2019-12-21","Night",11714,"WEEKEND",0,"Winter","Sat","Dec",1758,46137.936
"1418",1418,1418,616,"2019-12-21","AM Period",3444,"WEEKEND",0,"Winter","Sat","Dec",1062,26126.176
"1419",1419,1419,1240,"2019-12-21","PM Period",10961,"WEEKEND",0,"Winter","Sat","Dec",2114,44225.136
"1420",1420,1420,1345,"2019-12-21","Lunch Period",5178,"WEEKEND",0,"Winter","Sat","Dec",1437,26617.152
"1421",1421,1421,474,"2019-12-22","AM Period",3373,"WEEKEND",0,"Winter","Sun","Dec",1083,23937.696
"1422",1422,1422,1200,"2019-12-22","PM Period",8803,"WEEKEND",0,"Winter","Sun","Dec",1876,43560.128
"1423",1423,1423,1294,"2019-12-22","Lunch Period",4373,"WEEKEND",0,"Winter","Sun","Dec",1322,23392.352
"1424",1424,1424,1297,"2019-12-22","Night",9895,"WEEKEND",0,"Winter","Sun","Dec",1572,43763.84
"1425",1425,1425,766,"2019-12-23","AM Period",6332,"WEEKDAY",0,"Winter","Mon","Dec",1568,29337.248
"1426",1426,1426,877,"2019-12-23","Night",5300,"WEEKDAY",0,"Winter","Mon","Dec",1421,25139.504
"1427",1427,1427,1034,"2019-12-23","Lunch Period",7707,"WEEKDAY",0,"Winter","Mon","Dec",1811,30528.672
"1428",1428,1428,1403,"2019-12-23","PM Period",13658,"WEEKDAY",0,"Winter","Mon","Dec",2437,53949.776
"1429",1429,1429,207,"2019-12-24","Lunch Period",5031,"WEEKDAY",0,"Winter","Tue","Dec",1512,20818.768
"1430",1430,1430,247,"2019-12-24","PM Period",6832,"WEEKDAY",0,"Winter","Tue","Dec",1831,30399.376
"1431",1431,1431,316,"2019-12-24","AM Period",3748,"WEEKDAY",0,"Winter","Tue","Dec",1185,19668.192
"1432",1432,1432,819,"2019-12-24","Night",3464,"WEEKDAY",0,"Winter","Tue","Dec",888,16551.2
"1433",1433,1433,52,"2019-12-25","Lunch Period",1676,"WEEKDAY",1,"Winter","Wed","Dec",616,12399.488
"1434",1434,1434,250,"2019-12-25","PM Period",3162,"WEEKDAY",1,"Winter","Wed","Dec",856,25406.16
