,dropoff_community_area,dropoff_ca,start_hour,cal_day_desc,average_speed,total_trips,avg_trips
2287,51,SOUTH DEERING,19,Weekend/Holidays,36.75120914,48,0.413793103
2288,63,GAGE PARK,15,Weekdays,19.24978585,157,1.353448276
2289,2,WEST RIDGE,7,Weekdays,21.37222906,2085,17.97413793
2290,14,ALBANY PARK,17,Weekdays,16.07583482,1434,12.36206897
2291,56,GARFIELD RIDGE,23,Weekend/Holidays,16.62850389,380,3.275862069
2292,59,MCKINLEY PARK,17,Weekend/Holidays,29.33070983,75,0.646551724
2293,19,BELMONT CRAGIN,0,Weekdays,25.48942835,528,4.551724138
2294,41,HYDE PARK,13,Weekend/Holidays,34.69931105,1447,12.47413793
2295,17,DUNNING,14,Weekdays,19.24366544,397,3.422413793
2296,56,GARFIELD RIDGE,18,Weekdays,21.31098324,4175,35.99137931
2297,76,OHARE,18,Weekend/Holidays,29.47748924,5364,46.24137931
2298,14,ALBANY PARK,2,Weekdays,28.8408384,1325,11.42241379
2299,14,ALBANY PARK,13,Weekdays,20.30209514,1282,11.05172414
2300,14,ALBANY PARK,0,Weekdays,27.91886352,1435,12.37068966
2301,41,HYDE PARK,7,Weekend/Holidays,37.61033733,303,2.612068966
2302,41,HYDE PARK,22,Weekdays,36.41084192,1760,15.17241379
2303,41,HYDE PARK,19,Weekdays,32.27541695,2736,23.5862069
2304,41,HYDE PARK,7,Weekdays,33.75300231,1349,11.62931034
2305,3,UPTOWN,6,Weekend/Holidays,27.32533586,1091,9.405172414
2306,3,UPTOWN,21,Weekdays,28.27128178,8762,75.53448276
2307,3,UPTOWN,16,Weekdays,22.24871381,8612,74.24137931
2308,33,NEAR SOUTH SIDE,2,Weekdays,27.87122604,1606,13.84482759
2309,8,NEAR NORTH SIDE,7,Weekend/Holidays,28.45163933,9432,81.31034483
2310,28,NEAR WEST SIDE,4,Weekdays,33.43523983,2262,19.5
2311,22,LOGAN SQUARE,13,Weekdays,27.08921053,3739,32.23275862
2312,2,WEST RIDGE,16,Weekend/Holidays,20.10095917,1080,9.310344828
2313,2,WEST RIDGE,6,Weekdays,20.46727452,1361,11.73275862
2314,2,WEST RIDGE,12,Weekend/Holidays,20.22798991,892,7.689655172
2315,2,WEST RIDGE,9,Weekdays,22.52887465,2188,18.86206897
2316,66,CHICAGO LAWN,13,Weekdays,22.00304277,208,1.793103448
2317,30,SOUTH LAWNDALE,22,Weekend/Holidays,30.04855477,91,0.784482759
2318,56,GARFIELD RIDGE,3,Weekend/Holidays,46.97698114,313,2.698275862
2319,11,JEFFERSON PARK,13,Weekend/Holidays,31.78100859,358,3.086206897
2320,76,OHARE,0,Weekdays,17.75549998,3272,28.20689655
2321,76,OHARE,23,Weekend/Holidays,21.48775077,1656,14.27586207
2322,39,KENWOOD,14,Weekend/Holidays,21.45843683,509,4.387931034
2323,36,OAKLAND,11,Weekdays,27.04806108,365,3.146551724
2324,36,OAKLAND,15,Weekdays,24.51074201,415,3.577586207
2325,44,CHATHAM,13,Weekdays,30.62659197,755,6.50862069
2326,44,CHATHAM,11,Weekdays,29.666568,845,7.284482759
2327,44,CHATHAM,9,Weekdays,25.78031674,578,4.982758621
2328,69,GREATER GRAND CROSSING,8,Weekdays,28.53456143,327,2.818965517
2329,69,GREATER GRAND CROSSING,16,Weekend/Holidays,27.84694848,191,1.646551724
2330,69,GREATER GRAND CROSSING,6,Weekdays,35.04838705,201,1.732758621
2331,38,GRAND BOULEVARD,13,Weekdays,20.29784637,941,8.112068966
2332,38,GRAND BOULEVARD,16,Weekdays,20.96326502,1311,11.30172414
2333,38,GRAND BOULEVARD,17,Weekdays,19.5380345,1444,12.44827586
2334,35,DOUGLAS,17,Weekdays,16.99362409,3004,25.89655172
2335,35,DOUGLAS,13,Weekdays,14.05877942,2554,22.01724138
2336,35,DOUGLAS,13,Weekend/Holidays,26.31696086,617,5.318965517
2337,35,DOUGLAS,22,Weekdays,20.36407729,1075,9.267241379
2338,33,NEAR SOUTH SIDE,3,Weekdays,29.51810692,1095,9.439655172
2339,34,ARMOUR SQUARE,6,Weekdays,38.70609768,352,3.034482759
2340,60,BRIDGEPORT,9,Weekend/Holidays,35.78346134,148,1.275862069
2341,60,BRIDGEPORT,1,Weekdays,34.45941921,361,3.112068966
2342,77,EDGEWATER,16,Weekend/Holidays,25.05804422,2315,19.95689655
2343,77,EDGEWATER,3,Weekdays,23.97689599,1465,12.62931034
2344,77,EDGEWATER,13,Weekdays,26.02910206,5401,46.56034483
2345,1,ROGERS PARK,17,Weekdays,20.05318759,2550,21.98275862
2346,5,NORTH CENTER,0,Weekdays,36.36345637,2254,19.43103448
2347,5,NORTH CENTER,4,Weekdays,25.97423884,441,3.801724138
2348,5,NORTH CENTER,21,Weekend/Holidays,32.29628031,1593,13.73275862
2349,5,NORTH CENTER,11,Weekdays,28.6047195,1915,16.50862069
2350,5,NORTH CENTER,6,Weekdays,27.75649304,624,5.379310345
2351,27,EAST GARFIELD PARK,21,Weekdays,26.48032985,273,2.353448276
2352,70,ASHBURN,13,Weekdays,22.12516316,311,2.681034483
2353,23,HUMBOLDT PARK,9,Weekend/Holidays,25.71574999,170,1.465517241
2354,16,IRVING PARK,18,Weekdays,20.82961901,3492,30.10344828
2355,16,IRVING PARK,10,Weekdays,23.33814351,1799,15.50862069
2356,16,IRVING PARK,7,Weekdays,21.5389078,1465,12.62931034
2357,16,IRVING PARK,13,Weekend/Holidays,24.08409327,849,7.318965517
2358,16,IRVING PARK,12,Weekend/Holidays,24.86330801,770,6.637931034
2359,13,NORTH PARK,20,Weekdays,26.00958754,614,5.293103448
2360,57,ARCHER HEIGHTS,16,Weekdays,14.41133297,114,0.982758621
2361,20,HERMOSA,12,Weekend/Holidays,22.52317714,60,0.517241379
2362,25,AUSTIN,21,Weekdays,31.99537817,515,4.439655172
2363,25,AUSTIN,2,Weekdays,29.23819788,262,2.25862069
2364,12,FOREST GLEN,15,Weekdays,23.42871222,700,6.034482759
2365,12,FOREST GLEN,20,Weekdays,32.72773402,808,6.965517241
2366,19,BELMONT CRAGIN,12,Weekdays,21.70179343,613,5.284482759
2367,10,NORWOOD PARK,15,Weekdays,23.24243756,1389,11.97413793
2368,9,EDISON PARK,20,Weekdays,37.02832454,284,2.448275862
2369,72,BEVERLY,22,Weekdays,35.83915677,175,1.50862069
2370,72,BEVERLY,15,Weekdays,24.11115518,168,1.448275862
2371,53,WEST PULLMAN,17,Weekdays,19.51512359,269,2.318965517
2372,1,ROGERS PARK,12,Weekdays,24.49570058,2051,17.68103448
2373,1,ROGERS PARK,11,Weekdays,25.09500824,1878,16.18965517
2374,1,ROGERS PARK,11,Weekend/Holidays,23.17026465,828,7.137931034
2375,4,LINCOLN SQUARE,11,Weekdays,23.84046455,2667,22.99137931
2376,4,LINCOLN SQUARE,4,Weekdays,25.96133918,602,5.189655172
2377,4,LINCOLN SQUARE,10,Weekdays,20.58315939,2537,21.87068966
2378,22,LOGAN SQUARE,13,Weekend/Holidays,25.59237952,1421,12.25
2379,22,LOGAN SQUARE,14,Weekend/Holidays,26.56494515,1550,13.36206897
2380,22,LOGAN SQUARE,17,Weekend/Holidays,25.15352143,2468,21.27586207
2381,21,AVONDALE,17,Weekend/Holidays,22.89631181,747,6.439655172
2382,14,ALBANY PARK,12,Weekdays,21.9944205,1272,10.96551724
2383,2,WEST RIDGE,10,Weekend/Holidays,20.33801697,783,6.75
2384,16,IRVING PARK,4,Weekend/Holidays,28.81351752,996,8.586206897
2385,13,NORTH PARK,2,Weekdays,17.49695862,286,2.465517241
2386,4,LINCOLN SQUARE,19,Weekdays,24.85496943,4588,39.55172414
2387,41,HYDE PARK,14,Weekend/Holidays,34.20277839,1427,12.30172414
2388,43,SOUTH SHORE,21,Weekdays,25.36582865,480,4.137931034
2389,45,AVALON PARK,10,Weekdays,25.37095667,194,1.672413793
2390,42,WOODLAWN,20,Weekdays,29.65523187,475,4.094827586
2391,53,WEST PULLMAN,19,Weekend/Holidays,38.06820445,25,0.215517241
2392,3,UPTOWN,5,Weekend/Holidays,20.87844435,2020,17.4137931
2393,13,NORTH PARK,8,Weekdays,20.17156769,762,6.568965517
2394,68,ENGLEWOOD,6,Weekdays,37.37714238,103,0.887931034
2395,51,SOUTH DEERING,16,Weekdays,26.1847307,201,1.732758621
2396,41,HYDE PARK,20,Weekdays,36.88585225,2644,22.79310345
2397,41,HYDE PARK,15,Weekend/Holidays,33.62359911,1289,11.11206897
2398,45,AVALON PARK,15,Weekdays,24.7057746,364,3.137931034
2399,7,LINCOLN PARK,13,Weekend/Holidays,23.33217768,7703,66.40517241
2400,61,NEW CITY,18,Weekdays,25.58171559,259,2.232758621
2401,67,WEST ENGLEWOOD,10,Weekend/Holidays,22.66728152,97,0.836206897
2402,16,IRVING PARK,21,Weekend/Holidays,26.75304317,1016,8.75862069
2403,16,IRVING PARK,8,Weekdays,22.73141567,1605,13.8362069
2404,15,PORTAGE PARK,17,Weekdays,17.77865478,1309,11.28448276
2405,17,DUNNING,18,Weekdays,21.25106494,277,2.387931034
2406,1,ROGERS PARK,16,Weekdays,21.21503554,2745,23.6637931
2407,22,LOGAN SQUARE,3,Weekend/Holidays,23.39510472,3480,30
2408,21,AVONDALE,10,Weekdays,23.93909663,1596,13.75862069
2409,50,PULLMAN,0,Weekdays,50.09445846,147,1.267241379
2410,69,GREATER GRAND CROSSING,13,Weekdays,30.42965682,681,5.870689655
2411,38,GRAND BOULEVARD,0,Weekdays,26.91102633,233,2.00862069
2412,68,ENGLEWOOD,13,Weekdays,21.42644273,446,3.844827586
2413,61,NEW CITY,16,Weekdays,20.75319786,332,2.862068966
2414,77,EDGEWATER,17,Weekdays,21.9207294,6806,58.67241379
2415,67,WEST ENGLEWOOD,21,Weekend/Holidays,37.60585487,32,0.275862069
2416,25,AUSTIN,20,Weekdays,31.57766554,541,4.663793103
2417,21,AVONDALE,18,Weekend/Holidays,26.04339752,727,6.267241379
2418,11,JEFFERSON PARK,2,Weekend/Holidays,22.03221824,243,2.094827586
2419,50,PULLMAN,23,Weekdays,22.68663561,51,0.439655172
2420,56,GARFIELD RIDGE,19,Weekdays,25.22751356,3163,27.26724138
2421,56,GARFIELD RIDGE,12,Weekend/Holidays,33.56980179,2993,25.80172414
2422,56,GARFIELD RIDGE,22,Weekdays,15.66148431,1371,11.81896552
2423,31,LOWER WEST SIDE,16,Weekend/Holidays,21.94200895,543,4.681034483
2424,2,WEST RIDGE,12,Weekdays,21.38436172,2620,22.5862069
2425,2,WEST RIDGE,21,Weekend/Holidays,12.98151284,1021,8.801724138
2426,30,SOUTH LAWNDALE,1,Weekdays,34.26380218,121,1.043103448
2427,57,ARCHER HEIGHTS,11,Weekdays,25.84791024,94,0.810344828
2428,12,FOREST GLEN,13,Weekdays,28.41873642,472,4.068965517
2429,56,GARFIELD RIDGE,9,Weekend/Holidays,40.02763789,2065,17.80172414
2430,74,MOUNT GREENWOOD,21,Weekdays,38.91273973,56,0.482758621
2431,45,AVALON PARK,12,Weekdays,23.96155126,200,1.724137931
2432,42,WOODLAWN,12,Weekend/Holidays,21.65095425,248,2.137931034
2433,44,CHATHAM,12,Weekdays,31.36101126,843,7.267241379
2434,44,CHATHAM,7,Weekdays,27.2767107,388,3.344827586
2435,65,WEST LAWN,14,Weekdays,20.05920543,127,1.094827586
2436,53,WEST PULLMAN,8,Weekend/Holidays,54.25956322,93,0.801724138
2437,75,MORGAN PARK,16,Weekend/Holidays,41.61114954,70,0.603448276
2438,49,ROSELAND,12,Weekend/Holidays,30.47494057,184,1.586206897
2439,34,ARMOUR SQUARE,13,Weekdays,25.8338876,2119,18.26724138
2440,48,CALUMET HEIGHTS,9,Weekend/Holidays,29.74188787,76,0.655172414
2441,39,KENWOOD,4,Weekend/Holidays,31.75488444,141,1.215517241
2442,34,ARMOUR SQUARE,12,Weekdays,25.44616428,2342,20.18965517
2443,14,ALBANY PARK,11,Weekdays,19.17392007,1191,10.26724138
2444,29,NORTH LAWNDALE,18,Weekdays,20.16864159,380,3.275862069
2445,41,HYDE PARK,9,Weekend/Holidays,42.58722147,1175,10.12931034
2446,41,HYDE PARK,5,Weekend/Holidays,40.61887193,149,1.284482759
2447,46,SOUTH CHICAGO,19,Weekdays,22.03798195,212,1.827586207
2448,31,LOWER WEST SIDE,19,Weekdays,21.10028286,2169,18.69827586
2449,64,CLEARING,12,Weekend/Holidays,41.9302372,71,0.612068966
2450,36,OAKLAND,19,Weekdays,26.95873611,412,3.551724138
2451,38,GRAND BOULEVARD,16,Weekend/Holidays,19.80390364,328,2.827586207
2452,35,DOUGLAS,8,Weekdays,18.03100041,1473,12.69827586
2453,35,DOUGLAS,20,Weekend/Holidays,17.31621646,510,4.396551724
2454,60,BRIDGEPORT,12,Weekdays,24.92299963,692,5.965517241
2455,7,LINCOLN PARK,4,Weekend/Holidays,19.00647839,5349,46.11206897
2456,27,EAST GARFIELD PARK,0,Weekend/Holidays,27.17124835,161,1.387931034
2457,27,EAST GARFIELD PARK,9,Weekdays,22.27705853,675,5.818965517
2458,13,NORTH PARK,12,Weekend/Holidays,22.14168668,266,2.293103448
2459,13,NORTH PARK,22,Weekdays,22.21146482,620,5.344827586
2460,20,HERMOSA,10,Weekdays,17.76839,130,1.120689655
2461,25,AUSTIN,19,Weekdays,28.422943,698,6.017241379
2462,15,PORTAGE PARK,22,Weekend/Holidays,30.60195076,476,4.103448276
2463,22,LOGAN SQUARE,0,Weekdays,34.21267363,4260,36.72413793
2464,56,GARFIELD RIDGE,13,Weekend/Holidays,31.6976489,2447,21.09482759
2465,38,GRAND BOULEVARD,18,Weekdays,17.23081612,997,8.594827586
2466,49,ROSELAND,18,Weekend/Holidays,36.68268632,132,1.137931034
2467,73,WASHINGTON HEIGHTS,15,Weekdays,25.63927096,460,3.965517241
2468,76,OHARE,20,Weekdays,26.34402107,10012,86.31034483
2469,6,LAKE VIEW,7,Weekdays,22.52142159,5093,43.90517241
2470,1,ROGERS PARK,1,Weekend/Holidays,27.86841891,1568,13.51724138
2471,14,ALBANY PARK,5,Weekdays,26.32588956,473,4.077586207
2472,77,EDGEWATER,6,Weekdays,29.39753125,1881,16.21551724
2473,19,BELMONT CRAGIN,23,Weekdays,25.20696459,506,4.362068966
2474,54,RIVERDALE,11,Weekdays,43.66706378,64,0.551724138
2475,2,WEST RIDGE,4,Weekend/Holidays,14.62277318,885,7.629310345
2476,76,OHARE,3,Weekdays,53.24305297,2649,22.8362069
2477,47,BURNSIDE,15,Weekdays,25.3016508,91,0.784482759
2478,11,JEFFERSON PARK,14,Weekdays,27.8492611,1265,10.90517241
2479,29,NORTH LAWNDALE,19,Weekdays,20.14493043,306,2.637931034
2480,48,CALUMET HEIGHTS,16,Weekdays,23.61910462,253,2.181034483
2481,13,NORTH PARK,20,Weekend/Holidays,26.16855749,254,2.189655172
2482,65,WEST LAWN,17,Weekend/Holidays,22.63253357,47,0.405172414
2483,19,BELMONT CRAGIN,15,Weekend/Holidays,18.91446181,201,1.732758621
2484,19,BELMONT CRAGIN,22,Weekdays,26.4184276,389,3.353448276
2485,29,NORTH LAWNDALE,20,Weekdays,21.13986774,207,1.784482759
2486,31,LOWER WEST SIDE,21,Weekend/Holidays,24.8748288,572,4.931034483
2487,30,SOUTH LAWNDALE,20,Weekdays,33.64031853,193,1.663793103
2488,74,MOUNT GREENWOOD,11,Weekdays,25.85862722,37,0.318965517
2489,11,JEFFERSON PARK,5,Weekend/Holidays,38.04779962,184,1.586206897
2490,9,EDISON PARK,6,Weekdays,28.12301503,42,0.362068966
2491,33,NEAR SOUTH SIDE,6,Weekend/Holidays,31.75052264,1944,16.75862069
2492,76,OHARE,23,Weekdays,20.25740248,3939,33.95689655
2493,3,UPTOWN,4,Weekend/Holidays,21.09864669,3125,26.93965517
2494,76,OHARE,2,Weekdays,28.52226172,1344,11.5862069
2495,1,ROGERS PARK,7,Weekend/Holidays,28.12612452,370,3.189655172
2496,1,ROGERS PARK,8,Weekend/Holidays,27.24498431,484,4.172413793
2497,16,IRVING PARK,2,Weekend/Holidays,28.33690108,1398,12.05172414
2498,4,LINCOLN SQUARE,23,Weekdays,26.52689116,3225,27.80172414
2499,22,LOGAN SQUARE,6,Weekdays,28.72445123,1066,9.189655172
2500,27,EAST GARFIELD PARK,1,Weekend/Holidays,23.704284,177,1.525862069
2501,13,NORTH PARK,18,Weekdays,19.16428628,821,7.077586207
2502,15,PORTAGE PARK,21,Weekend/Holidays,22.66197878,536,4.620689655
2503,14,ALBANY PARK,18,Weekdays,19.58605049,1593,13.73275862
2504,14,ALBANY PARK,12,Weekend/Holidays,20.79579198,435,3.75
2505,31,LOWER WEST SIDE,17,Weekend/Holidays,23.23605979,717,6.181034483
2506,31,LOWER WEST SIDE,7,Weekdays,22.45146049,813,7.00862069
2507,2,WEST RIDGE,2,Weekdays,12.92555077,1232,10.62068966
2508,30,SOUTH LAWNDALE,7,Weekdays,27.44450527,326,2.810344828
2509,56,GARFIELD RIDGE,22,Weekend/Holidays,20.65107898,537,4.629310345
2510,39,KENWOOD,17,Weekend/Holidays,26.04177392,500,4.310344828
2511,44,CHATHAM,17,Weekdays,21.5243064,814,7.017241379
2512,44,CHATHAM,10,Weekend/Holidays,30.09636469,231,1.99137931
2513,69,GREATER GRAND CROSSING,11,Weekdays,33.35035352,699,6.025862069
2514,35,DOUGLAS,11,Weekend/Holidays,25.43380396,669,5.767241379
2515,37,FULLER PARK,14,Weekend/Holidays,35.58933613,85,0.732758621
2516,34,ARMOUR SQUARE,18,Weekdays,20.88020235,2699,23.26724138
2517,34,ARMOUR SQUARE,16,Weekdays,19.75673316,1915,16.50862069
2518,34,ARMOUR SQUARE,10,Weekend/Holidays,30.74958324,513,4.422413793
2519,34,ARMOUR SQUARE,19,Weekdays,22.77858473,2289,19.73275862
2520,67,WEST ENGLEWOOD,0,Weekdays,32.00389903,84,0.724137931
2521,58,BRIGHTON PARK,19,Weekend/Holidays,33.04758785,37,0.318965517
2522,27,EAST GARFIELD PARK,13,Weekdays,24.52421688,737,6.353448276
2523,16,IRVING PARK,19,Weekend/Holidays,25.67994878,1027,8.853448276
2524,16,IRVING PARK,11,Weekdays,20.34802672,2122,18.29310345
2525,57,ARCHER HEIGHTS,20,Weekdays,34.22027435,85,0.732758621
2526,20,HERMOSA,5,Weekend/Holidays,24.44194906,131,1.129310345
2527,12,FOREST GLEN,16,Weekdays,23.36214508,543,4.681034483
2528,19,BELMONT CRAGIN,5,Weekdays,22.99636285,210,1.810344828
2529,10,NORWOOD PARK,13,Weekdays,28.08247035,1055,9.094827586
2530,10,NORWOOD PARK,12,Weekdays,28.78992957,1071,9.232758621
2531,10,NORWOOD PARK,10,Weekdays,32.32568472,980,8.448275862
2532,1,ROGERS PARK,9,Weekdays,22.06780457,1904,16.4137931
2533,1,ROGERS PARK,15,Weekdays,22.34981399,2724,23.48275862
2534,14,ALBANY PARK,6,Weekend/Holidays,24.04298218,359,3.094827586
2535,29,NORTH LAWNDALE,10,Weekend/Holidays,27.62920805,204,1.75862069
2536,41,HYDE PARK,1,Weekdays,44.92037237,394,3.396551724
2537,33,NEAR SOUTH SIDE,3,Weekend/Holidays,23.5252208,2037,17.56034483
2538,31,LOWER WEST SIDE,10,Weekdays,24.72472011,1087,9.370689655
2539,2,WEST RIDGE,1,Weekend/Holidays,16.75973947,905,7.801724138
2540,2,WEST RIDGE,5,Weekend/Holidays,19.59292178,703,6.060344828
2541,56,GARFIELD RIDGE,15,Weekend/Holidays,29.06027529,2194,18.9137931
2542,11,JEFFERSON PARK,12,Weekdays,31.35471652,1165,10.04310345
2543,11,JEFFERSON PARK,5,Weekdays,33.74648175,315,2.715517241
2544,51,SOUTH DEERING,14,Weekdays,24.16906355,246,2.120689655
2545,48,CALUMET HEIGHTS,12,Weekdays,27.32651158,285,2.456896552
2546,43,SOUTH SHORE,15,Weekdays,29.19152083,1248,10.75862069
2547,43,SOUTH SHORE,22,Weekdays,37.28578086,350,3.017241379
2548,45,AVALON PARK,13,Weekend/Holidays,21.31249219,67,0.577586207
2549,39,KENWOOD,11,Weekend/Holidays,31.99829541,418,3.603448276
2550,39,KENWOOD,15,Weekend/Holidays,26.81075198,511,4.405172414
2551,50,PULLMAN,6,Weekdays,49.27864275,35,0.301724138
2552,36,OAKLAND,18,Weekdays,24.68639952,359,3.094827586
2553,36,OAKLAND,10,Weekdays,25.42566691,308,2.655172414
2554,44,CHATHAM,21,Weekend/Holidays,39.96557159,119,1.025862069
2555,69,GREATER GRAND CROSSING,9,Weekend/Holidays,36.91656717,242,2.086206897
2556,38,GRAND BOULEVARD,12,Weekdays,20.42440698,924,7.965517241
2557,40,WASHINGTON PARK,9,Weekend/Holidays,32.11595676,117,1.00862069
2558,40,WASHINGTON PARK,11,Weekdays,24.61434458,259,2.232758621
2559,35,DOUGLAS,19,Weekdays,19.75960969,2022,17.43103448
2560,33,NEAR SOUTH SIDE,5,Weekdays,36.11543325,1316,11.34482759
2561,49,ROSELAND,13,Weekdays,32.46193483,624,5.379310345
2562,49,ROSELAND,3,Weekend/Holidays,39.86733844,17,0.146551724
2563,49,ROSELAND,2,Weekend/Holidays,47.42301025,24,0.206896552
2564,49,ROSELAND,14,Weekdays,29.51604476,652,5.620689655
2565,34,ARMOUR SQUARE,22,Weekdays,21.21057604,887,7.646551724
2566,34,ARMOUR SQUARE,11,Weekend/Holidays,24.91908741,835,7.198275862
2567,60,BRIDGEPORT,8,Weekdays,26.41189533,307,2.646551724
2568,60,BRIDGEPORT,14,Weekdays,22.29016281,795,6.853448276
2569,60,BRIDGEPORT,23,Weekend/Holidays,30.89141962,281,2.422413793
2570,6,LAKE VIEW,6,Weekdays,30.71674076,2628,22.65517241
2571,61,NEW CITY,13,Weekdays,22.28041173,353,3.043103448
2572,61,NEW CITY,10,Weekdays,25.64745844,266,2.293103448
2573,61,NEW CITY,9,Weekdays,24.24321925,466,4.017241379
2574,67,WEST ENGLEWOOD,11,Weekend/Holidays,21.88493391,134,1.155172414
2575,59,MCKINLEY PARK,21,Weekdays,24.58286962,229,1.974137931
2576,5,NORTH CENTER,7,Weekdays,21.87059338,861,7.422413793
2577,5,NORTH CENTER,0,Weekend/Holidays,27.34358379,1917,16.52586207
2578,5,NORTH CENTER,16,Weekend/Holidays,25.92868039,1349,11.62931034
2579,5,NORTH CENTER,6,Weekend/Holidays,31.64403088,282,2.431034483
2580,5,NORTH CENTER,15,Weekend/Holidays,26.22249663,1226,10.56896552
2581,58,BRIGHTON PARK,9,Weekdays,19.82906321,217,1.870689655
2582,27,EAST GARFIELD PARK,8,Weekdays,19.89783885,598,5.155172414
2583,27,EAST GARFIELD PARK,22,Weekdays,23.71671516,273,2.353448276
2584,27,EAST GARFIELD PARK,18,Weekdays,21.229675,526,4.534482759
2585,27,EAST GARFIELD PARK,10,Weekend/Holidays,32.63819722,254,2.189655172
2586,27,EAST GARFIELD PARK,1,Weekdays,21.26174482,144,1.24137931
2587,27,EAST GARFIELD PARK,19,Weekend/Holidays,28.64040752,116,1
2588,70,ASHBURN,20,Weekend/Holidays,20.39832343,53,0.456896552
2589,23,HUMBOLDT PARK,12,Weekdays,23.29283983,777,6.698275862
2590,23,HUMBOLDT PARK,18,Weekdays,19.20186052,760,6.551724138
2591,16,IRVING PARK,14,Weekdays,21.59754247,2792,24.06896552
2592,16,IRVING PARK,4,Weekdays,29.06388398,1024,8.827586207
2593,13,NORTH PARK,19,Weekdays,21.8104658,720,6.206896552
2594,13,NORTH PARK,13,Weekdays,22.58469308,1034,8.913793103
2595,13,NORTH PARK,17,Weekdays,15.79568199,885,7.629310345
2596,62,WEST ELSDON,17,Weekdays,18.27814662,57,0.49137931
2597,57,ARCHER HEIGHTS,17,Weekdays,18.6318362,103,0.887931034
2598,26,WEST GARFIELD PARK,0,Weekdays,29.13160477,58,0.5
2599,26,WEST GARFIELD PARK,19,Weekdays,24.54479755,138,1.189655172
2600,20,HERMOSA,4,Weekend/Holidays,26.0670852,166,1.431034483
2601,25,AUSTIN,11,Weekdays,26.51040717,760,6.551724138
2602,12,FOREST GLEN,12,Weekend/Holidays,30.29051216,155,1.336206897
2603,15,PORTAGE PARK,11,Weekend/Holidays,22.98731517,432,3.724137931
2604,15,PORTAGE PARK,4,Weekdays,26.63451971,385,3.318965517
2605,19,BELMONT CRAGIN,16,Weekend/Holidays,19.76400326,195,1.681034483
2606,19,BELMONT CRAGIN,8,Weekdays,21.04760552,272,2.344827586
2607,56,GARFIELD RIDGE,4,Weekend/Holidays,48.73283726,1038,8.948275862
2608,10,NORWOOD PARK,9,Weekdays,34.30149278,756,6.517241379
2609,10,NORWOOD PARK,13,Weekend/Holidays,28.91270176,340,2.931034483
2610,10,NORWOOD PARK,22,Weekend/Holidays,36.0731327,316,2.724137931
2611,10,NORWOOD PARK,6,Weekdays,35.54926153,371,3.198275862
2612,17,DUNNING,22,Weekdays,29.59964127,296,2.551724138
2613,17,DUNNING,16,Weekend/Holidays,24.94199328,130,1.120689655
2614,9,EDISON PARK,9,Weekend/Holidays,37.34462453,27,0.232758621
2615,9,EDISON PARK,10,Weekdays,32.81007768,76,0.655172414
2616,76,OHARE,21,Weekend/Holidays,19.78777787,2821,24.31896552
2617,72,BEVERLY,12,Weekdays,27.32313404,199,1.715517241
2618,53,WEST PULLMAN,16,Weekdays,28.17796837,350,3.017241379
2619,1,ROGERS PARK,16,Weekend/Holidays,22.306819,1088,9.379310345
2620,4,LINCOLN SQUARE,6,Weekend/Holidays,28.18940204,432,3.724137931
2621,21,AVONDALE,19,Weekdays,24.26689196,3175,27.37068966
2622,21,AVONDALE,1,Weekdays,29.85914396,1027,8.853448276
2623,21,AVONDALE,14,Weekdays,21.96789652,2262,19.5
2624,21,AVONDALE,7,Weekdays,20.70208167,654,5.637931034
2625,14,ALBANY PARK,6,Weekdays,24.65461698,473,4.077586207
2626,3,UPTOWN,9,Weekend/Holidays,27.27313973,1602,13.81034483
2627,29,NORTH LAWNDALE,13,Weekdays,23.29802242,610,5.25862069
2628,66,CHICAGO LAWN,7,Weekend/Holidays,32.61475308,30,0.25862069
2629,30,SOUTH LAWNDALE,4,Weekend/Holidays,37.69827494,160,1.379310345
2630,64,CLEARING,10,Weekend/Holidays,45.36778773,54,0.465517241
2631,43,SOUTH SHORE,11,Weekdays,28.27617613,826,7.120689655
2632,42,WOODLAWN,13,Weekdays,27.74964357,810,6.982758621
2633,39,KENWOOD,18,Weekend/Holidays,32.80232841,430,3.706896552
2634,34,ARMOUR SQUARE,3,Weekend/Holidays,29.83805374,224,1.931034483
2635,34,ARMOUR SQUARE,0,Weekdays,27.89525032,398,3.431034483
2636,60,BRIDGEPORT,18,Weekend/Holidays,26.2416418,369,3.181034483
2637,77,EDGEWATER,17,Weekend/Holidays,24.95656629,2402,20.70689655
2638,20,HERMOSA,22,Weekdays,24.14023703,258,2.224137931
2639,56,GARFIELD RIDGE,3,Weekdays,50.09322372,724,6.24137931
2640,11,JEFFERSON PARK,8,Weekdays,27.23203945,725,6.25
2641,55,HEGEWISCH,21,Weekdays,38.98941995,68,0.586206897
2642,69,GREATER GRAND CROSSING,11,Weekend/Holidays,30.96723134,303,2.612068966
2643,40,WASHINGTON PARK,12,Weekend/Holidays,21.76043022,133,1.146551724
