,pickup_community_area,pickup area ,dropoff_community_area,dropoff area,trip_indicator,avg_km,avg_tm,avg_fares,avg_tolls,avg_tips,avg_extras,avg_total_fares,trips
220,3,Uptown,16,Irving Park,Inter-Area,5.101919206,17.3679152,13.63423831,0,0.576284565,0.268225239,14.53709402,1989
221,3,Uptown,63,Gage Park,Inter-Area,20.44163333,40.22592593,42.86111111,0,0,3.166666667,46.02777778,9
222,3,Uptown,4,Lincoln Square,Inter-Area,2.702700475,11.08186649,8.829252162,0,0.494529422,0.247441072,9.637052739,5897
223,3,Uptown,36,Oakland,Inter-Area,17.4937,26.09673913,30.875,0,0.404565217,0,31.32304348,46
224,3,Uptown,66,Chicago Lawn,Inter-Area,24.35845263,37.94210526,41.84210526,0,0,0.052631579,41.89473684,19
225,3,Uptown,54,Riverdale,Inter-Area,36.79233333,47.8468254,59.64285714,0,0,0.357142857,60,21
226,3,Uptown,22,Logan Square,Inter-Area,6.928319326,23.14452018,17.18845229,0,0.933961508,0.586206897,18.79615076,1247
227,4,Lincoln Square,5,North Center,Inter-Area,2.34708919,10.70401653,7.707955077,0,0.33983154,0.13991577,8.258830136,2137
228,4,Lincoln Square,10,Norwood Park,Inter-Area,11.21455033,30.91995614,22.16118421,0,0.259539474,0.106907895,22.55065789,304
229,4,Lincoln Square,21,Avondale,Inter-Area,5.076573529,18.35759804,13.28497899,0,0.464642857,0.30262605,14.15539916,476
230,4,Lincoln Square,2,West Ridge,Inter-Area,2.636168969,17.28230876,8.78474651,0,0.286223365,0.266225814,9.379395053,4083
231,4,Lincoln Square,27,East Garfield Park,Inter-Area,10.6075375,36.08025362,23.34782609,0,0.682065217,0.010869565,24.14402174,184
232,4,Lincoln Square,29,North Lawndale,Inter-Area,13.9338973,39.97207207,31.07432432,0,0.351351351,0.135135135,31.60135135,37
233,4,Lincoln Square,18,Montclare,Inter-Area,8.66824,106.43,18.75,0,0.266666667,0.2,19.21666667,15
234,4,Lincoln Square,38,Grand Boulevard,Inter-Area,20.3343,51.38095238,41,0,1.307142857,0.285714286,42.59285714,7
235,4,Lincoln Square,3,Uptown,Inter-Area,2.772230825,12.48525833,8.81336,0,0.434155,0.1739375,9.4926525,4000
236,4,Lincoln Square,25,Austin,Inter-Area,14.03798817,41.69193548,29.38978495,0,0.211827957,0.161290323,29.78978495,93
237,4,Lincoln Square,33,Near South Side,Inter-Area,14.90483468,38.16545699,31.22580645,0,1.297258065,0.443548387,33.06298387,124
238,4,Lincoln Square,16,Irving Park,Inter-Area,3.63223805,14.37968809,10.34653326,0,0.457903044,0.180947012,11.08369222,1774
239,4,Lincoln Square,24,West Town,Inter-Area,7.630334737,23.39032581,18.22518797,0,0.705398496,0.281203008,19.29133835,665
240,4,Lincoln Square,67,West Englewood,Inter-Area,21.73178,60.71,39.4,0,0,0,39.4,5
241,4,Lincoln Square,8,Near North Side,Inter-Area,10.54644247,27.70410798,22.51034331,0,1.299317782,0.261003521,24.18263644,2272
242,4,Lincoln Square,76,O'Hare,Inter-Area,16.02754612,37.25829719,32.50653012,0,3.496771084,0.462949398,36.64193735,2075
243,4,Lincoln Square,34,Armour Square,Inter-Area,18.45837241,32.83045977,34.02586207,0,0.486206897,0.293103448,34.82241379,29
244,4,Lincoln Square,39,Kenwood,Inter-Area,21.85092,40.57111111,38.55,0,0,0.066666667,38.61666667,15
245,4,Lincoln Square,43,South Shore,Inter-Area,30.08774314,47.82385621,49.28431373,0,0,0.166666667,49.45098039,51
246,4,Lincoln Square,51,South Deering,Inter-Area,46.41093333,79.85555556,73.33333333,0,0,0,73.33333333,3
247,4,Lincoln Square,59,McKinley Park,Inter-Area,3.73842,37.45333333,14.75,0,0,0.4,15.15,5
248,4,Lincoln Square,36,Oakland,Inter-Area,22.29264545,33.77121212,36.84090909,0,0,0.363636364,37.20454545,11
249,4,Lincoln Square,48,Calumet Heights,Inter-Area,31.94508333,54.81388889,52.58333333,0,0,0.166666667,52.75,6
250,4,Lincoln Square,14,Albany Park,Inter-Area,2.546408654,10.54482781,8.299656881,0,0.226652688,0.244391918,8.799046893,2623
251,4,Lincoln Square,56,Garfield Ridge,Inter-Area,23.32439693,41.06692209,48.46360153,0,6.175172414,0.314176245,55.14547893,261
252,4,Lincoln Square,44,Chatham,Inter-Area,20.08983421,42.07105263,35.94078947,0,0,0,35.94078947,38
253,4,Lincoln Square,4,Lincoln Square,Intra-Area,1.448196882,6.364089846,6.912825055,0.000318855,0.454603557,1.071692057,8.490463403,14113
254,4,Lincoln Square,28,Near West Side,Inter-Area,11.41681667,33.49738562,25.48179272,0,1.304019608,0.227913165,27.11351541,714
255,4,Lincoln Square,22,Logan Square,Inter-Area,5.651429088,19.21286688,14.23113208,0,0.817389937,0.183962264,15.3768239,636
256,4,Lincoln Square,40,Washington Park,Inter-Area,20.38438889,43.45555556,39.86111111,0,0,0.388888889,40.25,9
257,4,Lincoln Square,57,Archer Heights,Inter-Area,30.722825,40.30416667,48.375,0,2.4625,0,50.8375,4
258,4,Lincoln Square,71,Auburn Gresham,Inter-Area,33.07232727,48.57424242,52.22727273,0,0,0,52.22727273,11
259,4,Lincoln Square,61,New City,Inter-Area,16.21146154,36.08974359,39.5,0,0.823076923,0.230769231,40.63076923,13
260,4,Lincoln Square,26,West Garfield Park,Inter-Area,18.1909875,41.40416667,32.4375,0,0,0.125,32.625,8
261,4,Lincoln Square,65,West Lawn,Inter-Area,31.5399,68.91666667,53.41666667,0,0,0.333333333,53.75,3
262,4,Lincoln Square,73,Washington Heights,Inter-Area,34.39984545,140.5484848,54.84090909,0,0,0.636363636,55.47727273,11
263,4,Lincoln Square,60,Bridgeport,Inter-Area,15.30215556,33.69351852,33.27777778,0,0.805555556,0,34.08333333,18
264,4,Lincoln Square,70,Ashburn,Inter-Area,30.92005,60.58125,56.9375,0,0,0,57,8
265,4,Lincoln Square,37,Fuller Park,Inter-Area,22.471575,29.03333333,36.25,0,0,0,36.25,4
266,4,Lincoln Square,32,Loop,Inter-Area,11.9140335,30.16659732,25.04871706,0,1.82020111,0.238210818,27.31087379,1442
267,4,Lincoln Square,6,Lake View,Inter-Area,4.674330814,17.11704245,12.28687265,0,0.586308977,0.239791232,13.21080167,2395
268,4,Lincoln Square,23,Humboldt Park,Inter-Area,8.952465591,28.9516129,20.68548387,0,0.598494624,0.134408602,21.49849462,93
269,4,Lincoln Square,58,Brighton Park,Inter-Area,17.58764,33.15,33.9,0,0,0.6,34.5,5
270,4,Lincoln Square,49,Roseland,Inter-Area,34.07665625,51.86927083,54.0078125,0,0,0,54.0078125,32
271,4,Lincoln Square,42,Woodlawn,Inter-Area,23.22525625,39.015625,40.828125,0,1.683125,0.03125,42.605,16
272,4,Lincoln Square,53,West Pullman,Inter-Area,35.2774,55.42857143,55.42857143,0,0,0,55.42857143,14
273,4,Lincoln Square,31,Lower West Side,Inter-Area,10.764,37.22936508,27.41666667,0,0.548571429,0.142857143,28.15571429,21
274,4,Lincoln Square,41,Hyde Park,Inter-Area,23.20197209,39.03992248,41.48255814,0,5.215581395,0.26744186,47.19697674,43
275,4,Lincoln Square,11,Jefferson Park,Inter-Area,6.468175,18.93651961,15.26654412,0,0.525698529,0.178308824,16.05860294,272
276,4,Lincoln Square,1,Rogers Park,Inter-Area,5.338474151,18.02310705,13.18945822,0,0.396142298,0.154732376,13.78370757,1532
277,4,Lincoln Square,63,Gage Park,Inter-Area,14.49805,62.75,49.5,0,0,0,49.5,2
278,4,Lincoln Square,54,Riverdale,Inter-Area,42.950775,51.27083333,66.4375,0,0,0,66.4375,4
279,4,Lincoln Square,74,Mount Greenwood,Inter-Area,41.5541,80.8,65.5,0,0,0,65.5,1
280,4,Lincoln Square,64,Clearing,Inter-Area,31.41646667,39.2,48.66666667,0,3.233333333,0.333333333,52.56666667,3
281,4,Lincoln Square,75,Morgan Park,Inter-Area,33.21276667,64.73968254,53.80952381,0,0,1.69047619,55.5,21
282,4,Lincoln Square,20,Hermosa,Inter-Area,7.421544828,45.9433908,18.57965517,0,0.406206897,0.129310345,19.16603448,58
283,4,Lincoln Square,30,South Lawndale,Inter-Area,16.93585833,35.68611111,31.64583333,0,0,0.25,31.89583333,12
284,4,Lincoln Square,66,Chicago Lawn,Inter-Area,20.29244,57.55666667,50.2,0,0,1,51.2,5
285,4,Lincoln Square,35,Douglas,Inter-Area,14.83309655,27.19942529,29.52586207,0,2.014137931,1.982758621,33.64172414,29
286,4,Lincoln Square,68,Englewood,Inter-Area,23.39195833,43.23194444,41.95833333,0,0,0,41.95833333,12
287,4,Lincoln Square,46,South Chicago,Inter-Area,23.10294483,45.64770115,50.04310345,0,0,0,50.04310345,29
288,4,Lincoln Square,13,North Park,Inter-Area,2.894288889,12.4810674,9.020400276,0,0.227701863,0.166321601,9.446480331,1449
289,4,Lincoln Square,69,Greater Grand Crossing,Inter-Area,29.49046471,40.24607843,46.92647059,0,0,0,46.92647059,17
290,4,Lincoln Square,9,Edison Park,Inter-Area,9.1483,25.0634058,22.0326087,0,0.905434783,0.163043478,23.15543478,46
291,4,Lincoln Square,72,Beverly,Inter-Area,33.4397,35.5,51.5,0,7.8,0,59.8,1
292,4,Lincoln Square,77,Edgewater,Inter-Area,3.308710359,13.10880069,9.794857493,0,0.336901624,0.20410665,10.38912964,3263
293,4,Lincoln Square,19,Belmont Cragin,Inter-Area,8.178394118,29.01246499,20.12605042,0,0.258739496,0.235294118,20.63689076,119
294,4,Lincoln Square,12,Forest Glen,Inter-Area,6.019462656,20.84605809,13.8340249,0,0.373817427,0.132780083,14.41116183,241
295,4,Lincoln Square,7,Lincoln Park,Inter-Area,6.21275009,20.2793836,15.17908438,0,0.766328546,0.204667864,16.27252244,1114
296,4,Lincoln Square,15,Portage Park,Inter-Area,6.288211058,21.44146635,16.39603365,0,0.503269231,3.018942308,19.97305288,416
297,4,Lincoln Square,17,Dunning,Inter-Area,10.55586949,31.1180791,21.72457627,0,0.654576271,0.152542373,22.58254237,59
298,5,North Center,4,Lincoln Square,Inter-Area,2.471226038,9.852862031,8.320228651,0,0.403887074,0.186420905,8.992034531,2143
299,5,North Center,37,Fuller Park,Inter-Area,18.37815,27.86388889,30.95833333,0,0,0,30.95833333,6
300,5,North Center,60,Bridgeport,Inter-Area,13.29502222,25.88888889,27.80555556,0,2.35,0.444444444,30.71111111,9
301,5,North Center,65,West Lawn,Inter-Area,30.63025,53.53333333,49.375,0,0,0,49.375,2
302,5,North Center,40,Washington Park,Inter-Area,21.99528333,51.95555556,41.25,0,0,1.666666667,42.91666667,6
303,5,North Center,15,Portage Park,Inter-Area,5.870128511,18.78744681,14.96382979,0,0.537021277,0.219148936,15.76659574,235
304,5,North Center,58,Brighton Park,Inter-Area,17.29945,38.28055556,32.20833333,0,1.533333333,0,33.74166667,6
305,5,North Center,28,Near West Side,Inter-Area,7.480272157,25.62012044,19.3945271,0,1.032252922,0.181190223,20.75600425,941
306,5,North Center,20,Hermosa,Inter-Area,5.492515,19.71,15.25,0,0.4925,0.675,16.4425,20
307,5,North Center,29,North Lawndale,Inter-Area,9.875492308,31.24230769,24.11538462,0,0.988461538,0.076923077,25.18076923,13
308,5,North Center,2,West Ridge,Inter-Area,5.66551578,23.04379433,14.0554078,0,0.285886525,0.337765957,14.71797872,564
309,5,North Center,22,Logan Square,Inter-Area,2.702239623,11.89637616,10.08917341,0,0.439110512,0.121841869,10.71328841,1113
310,5,North Center,68,Englewood,Inter-Area,19.9318,27.075,33.21428571,0,0,0,33.21428571,14
311,5,North Center,75,Morgan Park,Inter-Area,34.4057,38.23333333,52.75,0,0,0,53,2
312,5,North Center,8,Near North Side,Inter-Area,8.143702702,23.44880174,18.80729847,0,1.128287582,0.279738562,20.35070588,2295
313,5,North Center,11,Jefferson Park,Inter-Area,9.343122727,27.74829545,24.63636364,0,1.616363636,0.386363636,26.75840909,88
314,5,North Center,1,Rogers Park,Inter-Area,6.894455556,23.27729469,16.04045894,0,0.54115942,0.082125604,16.72509662,414
315,5,North Center,36,Oakland,Inter-Area,15.55617778,38.2,33.97222222,0,0,0,33.97222222,9
316,5,North Center,31,Lower West Side,Inter-Area,9.42494,31.06333333,22.175,0,0.406666667,0.25,22.88166667,30
317,5,North Center,71,Auburn Gresham,Inter-Area,23.5428,46.8,38.67857143,0,0,0,38.67857143,7
318,5,North Center,56,Garfield Ridge,Inter-Area,21.17999003,38.16843516,42.53938907,0,4.381993569,0.532154341,47.63231511,311
319,5,North Center,21,Avondale,Inter-Area,2.065785806,10.83790323,7.865913978,0,0.253569892,0.147311828,8.304107527,930
320,5,North Center,48,Calumet Heights,Inter-Area,32.30196667,44.46666667,51,0,0,0,51,3
321,5,North Center,38,Grand Boulevard,Inter-Area,17.7562875,40.53958333,36.09375,0,4.1125,0,40.51875,8
322,5,North Center,35,Douglas,Inter-Area,14.88302941,43.02058824,28.30882353,0,0.493529412,0.470588235,29.27294118,17
323,5,North Center,23,Humboldt Park,Inter-Area,6.367259036,25.9375502,17.88855422,0,0.365060241,0.126506024,18.41626506,83
324,5,North Center,63,Gage Park,Inter-Area,13.3147,114.54,1830.994,10,0,0.31,1841.304,5
325,5,North Center,51,South Deering,Inter-Area,43.6471,57.51666667,67.875,0,0,4.5,72.375,2
326,5,North Center,77,Edgewater,Inter-Area,4.961129919,17.13308943,12.83130081,0,0.763056911,0.331707317,14.01655285,615
327,5,North Center,59,McKinley Park,Inter-Area,6.99706,39.29,31.55,0,1.56,0,33.11,5
328,5,North Center,5,North Center,Intra-Area,1.324917506,5.401384924,6.677567243,0.000330579,0.624862509,1.570567994,8.945236664,6655
329,5,North Center,47,Burnside,Inter-Area,9.8854,41.90555556,17.91666667,0,0,0,17.91666667,3
330,5,North Center,41,Hyde Park,Inter-Area,20.89075625,35.47083333,37.3359375,0,4.934375,0.15625,42.7046875,32
331,5,North Center,30,South Lawndale,Inter-Area,11.81270417,29.87152778,29.90625,0,0.604166667,0.083333333,30.59375,24
332,5,North Center,46,South Chicago,Inter-Area,14.467,43.85714286,51.35714286,0,0,0,51.35714286,7
333,5,North Center,3,Uptown,Inter-Area,2.981858208,13.07009287,9.387989458,0,0.45810994,0.151731928,10.07015813,1328
334,5,North Center,13,North Park,Inter-Area,5.017804324,19.2772973,13.92297297,0,0.479405405,0.402702703,14.83481081,185
335,5,North Center,70,Ashburn,Inter-Area,32.9406,51.97222222,52.83333333,0,0,0,52.83333333,3
336,5,North Center,17,Dunning,Inter-Area,8.28023,29.43033333,20.515,0,0.36,0.18,21.114,50
337,5,North Center,69,Greater Grand Crossing,Inter-Area,26.23978,36.59,41.9,0,0,0,41.9,5
338,5,North Center,18,Montclare,Inter-Area,12.03475,32.94722222,23.58333333,0,1.458333333,0.166666667,25.29166667,6
339,5,North Center,72,Beverly,Inter-Area,31.608325,56.05416667,50.8125,0,0,0,50.8125,4
340,5,North Center,62,West Elsdon,Inter-Area,23.04715,40.4375,38.125,0,0,0,38.125,4
341,5,North Center,53,West Pullman,Inter-Area,33.6168,51.525,53.25,0,0,0,53.25,2
342,5,North Center,12,Forest Glen,Inter-Area,8.819834211,23.15614035,20.15789474,0,1.216315789,1.381578947,22.79526316,38
343,5,North Center,14,Albany Park,Inter-Area,4.047207671,14.21152952,10.89504881,0,0.251548117,0.20223152,11.38599721,717
344,5,North Center,76,O'Hare,Inter-Area,16.88383015,35.83257508,34.47638269,0,3.323947368,0.502230152,38.48529884,2242
345,5,North Center,19,Belmont Cragin,Inter-Area,6.33596069,20.74931034,15.99655172,0,0.256965517,0.389310345,16.66006897,145
346,5,North Center,73,Washington Heights,Inter-Area,30.569875,45.37083333,49.125,0,2.2875,0,51.4125,4
347,5,North Center,50,Pullman,Inter-Area,21.33786667,34.67777778,34.875,0,0,0,34.875,6
348,5,North Center,7,Lincoln Park,Inter-Area,3.569922222,13.58965954,10.80779848,0.020703934,0.602670807,0.238612836,11.76378192,1449
349,5,North Center,57,Archer Heights,Inter-Area,1.449,43,39.75,0,0,1,40.75,1
350,5,North Center,32,Loop,Inter-Area,9.298677107,27.11519195,21.38939607,0,1.525772472,0.176615169,23.24866573,1424
351,5,North Center,44,Chatham,Inter-Area,28.16426667,33.98888889,45,0,0,0.333333333,45.33333333,3
352,5,North Center,34,Armour Square,Inter-Area,11.001935,22.72,22.775,0,0.675,0.375,23.9,20
353,5,North Center,6,Lake View,Inter-Area,2.455725759,9.801346048,8.495526254,0,0.442896162,0.237245114,9.248613139,4247
354,5,North Center,33,Near South Side,Inter-Area,12.04238,29.18173913,25.91956522,0,1.425043478,0.465217391,27.922,115
355,5,North Center,27,East Garfield Park,Inter-Area,7.305433333,26.17995169,18.69927536,0,0.096956522,0.057971014,18.86869565,69
356,5,North Center,25,Austin,Inter-Area,10.06384167,35.97037037,23.20138889,0,1.064166667,0.194444444,24.52944444,36
357,5,North Center,42,Woodlawn,Inter-Area,22.125425,48.67708333,43.875,0,5.30625,0.5,49.74375,8
358,5,North Center,45,Avalon Park,Inter-Area,32.1356,60.66666667,56,0,0,3,59,1
359,5,North Center,16,Irving Park,Inter-Area,2.501882057,10.27108826,9.014652956,0,0.437429306,0.167557841,9.664832905,1945
360,5,North Center,9,Edison Park,Inter-Area,11.44066,27.87888889,24.83333333,0,1.353333333,0.133333333,26.42,15
361,5,North Center,24,West Town,Inter-Area,5.474368702,19.65451654,14.0442112,0,0.836755725,0.173664122,15.16449109,786
362,5,North Center,66,Chicago Lawn,Inter-Area,25.68119474,52.65350877,45.23684211,0,0,0,45.23684211,19
363,5,North Center,39,Kenwood,Inter-Area,13.012825,26.91041667,33,0,0.03125,0.125,33.15625,8
364,5,North Center,64,Clearing,Inter-Area,27.89593333,45.14444444,45.66666667,0,2.073333333,0,47.90666667,3
365,5,North Center,61,New City,Inter-Area,18.4345,38.39166667,33,0,0,0,33,2
366,5,North Center,10,Norwood Park,Inter-Area,11.61715625,30.58541667,22.18125,0,0.486,0.2625,22.966625,80
367,5,North Center,43,South Shore,Inter-Area,24.81381538,39.0474359,40.07692308,0,0.819230769,0,40.89615385,13
368,5,North Center,67,West Englewood,Inter-Area,24.30563333,62.17222222,43.91666667,0,0,0,43.91666667,3
369,5,North Center,49,Roseland,Inter-Area,30.9281,49.62592593,48.61111111,0,0,0,48.61111111,9
370,5,North Center,26,West Garfield Park,Inter-Area,9.913,39.5,32.39285714,0,0.357142857,0.285714286,33.03571429,7
371,6,Lake View,14,Albany Park,Inter-Area,6.153075778,20.17888287,15.26646369,0,0.842110961,0.385769057,16.56509247,2217
372,6,Lake View,8,Near North Side,Inter-Area,5.395832997,15.40446814,13.90196345,0.000380019,1.283823161,0.495959812,15.81109723,90127
373,6,Lake View,39,Kenwood,Inter-Area,14.27839,26.91231884,30.14347826,0,2.056565217,0.347826087,32.64134783,230
374,6,Lake View,26,West Garfield Park,Inter-Area,15.73515323,33.40860215,30.79032258,0,0.42483871,1.048387097,32.2716129,62
375,6,Lake View,54,Riverdale,Inter-Area,36.9955,44.92619048,57.10714286,0,0,0,57.10714286,7
376,6,Lake View,65,West Lawn,Inter-Area,25.01836129,51.49139785,48.81451613,0,1.013870968,0.322580645,50.18322581,31
377,6,Lake View,10,Norwood Park,Inter-Area,14.08536864,33.97518669,28.66578411,0,1.431181263,0.822810591,31.01234216,491
378,6,Lake View,49,Roseland,Inter-Area,27.04448947,40.41177945,44.64097744,0,0.210902256,0.04887218,44.91203008,133
379,6,Lake View,47,Burnside,Inter-Area,30.40485,31.29166667,46.75,0,0,0,46.75,2
380,6,Lake View,63,Gage Park,Inter-Area,20.46686809,39.75886525,39.15425532,0,1.556170213,0.531914894,41.31680851,47
381,6,Lake View,29,North Lawndale,Inter-Area,14.50643776,37.12214452,28.71853147,0,2.715104895,0.283216783,31.85671329,143
382,6,Lake View,36,Oakland,Inter-Area,14.44009,40.22611111,27.26666667,0,0.802333333,0.216666667,28.369,60
383,6,Lake View,62,West Elsdon,Inter-Area,22.58067368,36.22982456,41.06578947,0,3.182105263,0.552631579,44.93210526,19
384,6,Lake View,5,North Center,Inter-Area,2.615301412,10.4395297,9.35981637,0,0.782232168,0.439651195,10.67267048,10837
385,6,Lake View,69,Greater Grand Crossing,Inter-Area,21.26377463,33.27723881,36.61753731,0,0.220522388,0.444029851,37.29328358,134
386,6,Lake View,67,West Englewood,Inter-Area,21.79083065,33.67392473,37.20967742,0,0.116129032,0.241935484,37.57580645,62
387,6,Lake View,18,Montclare,Inter-Area,12.79554098,37.96284153,26.97131148,0,1.356885246,1.221311475,29.61508197,61
388,6,Lake View,23,Humboldt Park,Inter-Area,8.300730667,25.04573333,19.65633333,0,1.0826,0.430666667,21.2442,750
389,6,Lake View,58,Brighton Park,Inter-Area,17.29297073,29.29471545,35.44817073,0,1.417804878,0.25,37.18914634,82
390,6,Lake View,48,Calumet Heights,Inter-Area,25.17067925,61.07138365,43.27358491,0,0.423584906,0.132075472,43.82924528,53
391,6,Lake View,60,Bridgeport,Inter-Area,14.06836104,27.69718876,28.68473896,0,2.202931727,0.447791165,31.46598394,249
392,6,Lake View,59,McKinley Park,Inter-Area,12.53553951,29.96934156,28.15432099,0,1.275308642,0.425925926,29.94197531,81
393,6,Lake View,33,Near South Side,Inter-Area,10.21311432,22.61812738,21.9331791,0,2.300949918,0.540963527,24.93667392,3674
394,6,Lake View,35,Douglas,Inter-Area,12.04015859,26.59435764,25.83007813,0,1.403255208,0.270833333,27.58984375,384
395,6,Lake View,27,East Garfield Park,Inter-Area,12.71890301,31.95702811,25.35993976,0,0.787168675,1.114457831,27.31578313,166
396,6,Lake View,12,Forest Glen,Inter-Area,11.37276955,26.48915136,23.74475066,0,1.518267717,0.384514436,25.75632546,381
397,6,Lake View,55,Hegewisch,Inter-Area,38.5434,47.425,59.4375,0,0,0,59.4375,4
398,6,Lake View,45,Avalon Park,Inter-Area,21.3371,36.53511905,39.55357143,0,0,0.053571429,39.60714286,28
399,6,Lake View,71,Auburn Gresham,Inter-Area,23.40488273,50.00527578,40.16726619,0,0.282230216,0.061151079,40.52143885,139
400,6,Lake View,37,Fuller Park,Inter-Area,16.4122,27.04371981,30.52898551,0,0.091304348,0.222463768,30.85724638,69
401,6,Lake View,77,Edgewater,Inter-Area,4.830228354,13.0246178,12.44852333,0,0.820976273,0.277777041,13.63345771,15088
402,6,Lake View,43,South Shore,Inter-Area,21.64527482,33.11113139,37.64416058,0,0.910620438,0.195255474,38.79018248,274
403,6,Lake View,1,Rogers Park,Inter-Area,7.08847296,18.41808533,17.77081204,0,1.067749382,0.35422094,19.28539365,4852
404,6,Lake View,31,Lower West Side,Inter-Area,12.68469881,27.64774011,27.24915254,0,2.505881356,0.515254237,30.40816949,590
405,6,Lake View,9,Edison Park,Inter-Area,13.173475,32.67192029,29.6576087,0,3.462717391,1.076086957,34.3648913,92
406,6,Lake View,66,Chicago Lawn,Inter-Area,23.1518,45.39487179,43,0,0.269230769,0.634615385,43.96153846,26
407,6,Lake View,64,Clearing,Inter-Area,24.840368,37.2345,45.0025,0,4.7612,1.1555,51.1972,100
408,6,Lake View,74,Mount Greenwood,Inter-Area,29.885625,47.98854167,58.3125,0,0.959375,3.9375,63.271875,16
