,date,median_downtime,company,weekday,season,holiday,fare,num_cabs,trips_per_cab,earnings_per_cab,distance
3152,26/4/2019,15,Sun Taxi,1,Spring,0,14.08565384,330,11.1,156.3507576,6.602880699
3153,27/4/2019,15,Sun Taxi,0,Spring,0,12.50435462,241,9.290456432,116.1711618,5.726134882
3154,28/4/2019,45,Sun Taxi,0,Spring,0,20.14316821,251,7.3187251,147.4223108,11.11554056
3155,29/4/2019,30,Sun Taxi,1,Spring,0,15.89618701,339,10.94690265,174.0140118,8.021673942
3156,30/4/2019,15,Sun Taxi,1,Spring,0,13.56719925,334,12.74251497,172.8802395,6.280981203
3157,1/5/2019,15,Sun Taxi,1,Spring,0,14.89486692,334,11.81137725,175.9288922,7.28476147
3158,2/5/2019,15,Sun Taxi,1,Spring,0,15.50860238,336,14.01190476,217.3050595,7.500193713
3159,3/5/2019,15,Sun Taxi,1,Spring,0,14.4795082,332,13.22891566,191.5481928,6.917508197
3160,4/5/2019,15,Sun Taxi,0,Spring,0,13.22364101,255,10.74901961,142.1411765,6.083543232
3161,5/5/2019,15,Sun Taxi,0,Spring,0,18.2609363,252,10.34126984,188.8412698,9.713860322
3162,6/5/2019,15,Sun Taxi,1,Spring,0,15.64992192,330,11.64242424,182.2030303,7.791179594
3163,7/5/2019,15,Sun Taxi,1,Spring,0,14.15408138,327,12.25076453,173.398318,6.773759361
3164,8/5/2019,15,Sun Taxi,1,Spring,0,15.14880526,334,12.52994012,189.8136228,7.32676129
3165,9/5/2019,15,Sun Taxi,1,Spring,0,14.94344952,335,12.41791045,185.5664179,7.168626923
3166,10/5/2019,15,Sun Taxi,1,Spring,0,14.249873,329,11.96656535,170.5220365,6.688227584
3167,11/5/2019,15,Sun Taxi,0,Spring,0,13.0418243,252,9.44047619,123.1210317,5.909689786
3168,12/5/2019,30,Sun Taxi,0,Spring,0,18.45924292,259,8.312741313,153.4469112,9.826950302
3169,13/5/2019,15,Sun Taxi,1,Spring,0,16.2345368,333,10.72972973,174.1921922,8.211980968
3170,14/5/2019,15,Sun Taxi,1,Spring,0,14.48964127,333,10.7987988,156.4707207,6.912467186
3171,15/5/2019,15,Sun Taxi,1,Spring,0,15.78287012,327,11.44342508,180.6100917,7.73079209
3172,16/5/2019,15,Sun Taxi,1,Spring,0,15.30173226,336,12.62797619,193.2299107,7.36065991
3173,17/5/2019,15,Sun Taxi,1,Spring,0,15.379496,339,13.28613569,204.3340708,7.420539964
3174,18/5/2019,15,Sun Taxi,0,Spring,0,13.82664854,281,10.46975089,144.7615658,6.467997281
3175,19/5/2019,30,Sun Taxi,0,Spring,0,17.63249727,279,9.860215054,173.8602151,9.266175209
3176,20/5/2019,15,Sun Taxi,1,Spring,0,16.78131635,335,12.65373134,212.3462687,8.459780137
3177,21/5/2019,15,Sun Taxi,1,Spring,0,15.45890792,336,13.38095238,206.8549107,7.568629893
3178,22/5/2019,15,Sun Taxi,1,Spring,0,15.64850482,330,11.95757576,187.1181818,7.508581855
3179,23/5/2019,15,Sun Taxi,1,Spring,0,16.05223236,336,12.06547619,193.6778274,7.747366552
3180,24/5/2019,30,Sun Taxi,1,Spring,0,14.9225363,329,9.838905775,146.8214286,7.216548656
3181,25/5/2019,30,Sun Taxi,0,Spring,0,12.51136891,234,9.209401709,115.2222222,5.573419954
3182,26/5/2019,30,Sun Taxi,0,Spring,0,14.02297009,235,7.965957447,111.706383,6.805188034
3183,27/5/2019,45,Sun Taxi,1,Spring,1,18.76228907,245,5.563265306,104.3795918,10.32691416
3184,28/5/2019,15,Sun Taxi,1,Spring,0,15.54474156,332,10.0813253,156.7115964,7.74770481
3185,29/5/2019,30,Sun Taxi,1,Spring,0,15.50079319,329,10.53799392,163.3472644,7.615455437
3186,30/5/2019,15,Sun Taxi,1,Spring,0,16.21884026,330,13.63939394,221.2151515,7.94213908
3187,31/5/2019,15,Sun Taxi,1,Spring,0,15.2467869,331,14.57401813,222.2069486,7.198192371
3188,1/6/2019,15,Sun Taxi,0,Spring,0,12.5738417,263,11.81749049,148.5912548,5.659171171
3189,2/6/2019,15,Sun Taxi,0,Spring,0,15.48503895,266,10.61654135,164.3975564,7.732753541
3190,3/6/2019,15,Sun Taxi,1,Spring,0,15.42068449,321,12.47040498,192.3021807,7.617039221
3191,4/6/2019,15,Sun Taxi,1,Spring,0,16.12608306,251,13.33466135,215.0358566,8.079598446
3192,5/6/2019,15,Sun Taxi,1,Spring,0,14.94621463,292,13.43493151,200.8013699,7.182046393
3193,6/6/2019,15,Sun Taxi,1,Spring,0,15.54186923,323,12.73684211,197.9543344,7.498049587
3194,7/6/2019,15,Sun Taxi,1,Spring,0,14.05360672,334,12.11976048,170.3263473,6.496557312
3195,8/6/2019,15,Sun Taxi,0,Spring,0,14.02940216,268,11.42164179,160.238806,6.62531199
3196,9/6/2019,15,Sun Taxi,0,Spring,0,17.75438153,260,11.41153846,202.6048077,9.385404786
3197,10/6/2019,15,Sun Taxi,1,Spring,0,14.2159564,322,12.68012422,180.2600932,6.810694097
3198,11/6/2019,15,Sun Taxi,1,Spring,0,14.30758017,322,12.7826087,182.8881988,6.736069971
3199,12/6/2019,15,Sun Taxi,1,Spring,0,15.38634259,330,13.09090909,201.4212121,7.467266667
3200,13/6/2019,15,Sun Taxi,1,Spring,0,14.62259894,331,13.05438066,190.8889728,6.91435501
3201,14/6/2019,15,Sun Taxi,1,Spring,0,14.57341577,317,12.24605678,178.466877,6.819029366
3202,15/6/2019,15,Sun Taxi,0,Spring,0,13.31450321,247,10.10526316,134.5465587,6.380679487
3203,16/6/2019,30,Sun Taxi,0,Spring,0,18.65565835,257,9.042801556,168.6994163,10.08931497
3204,17/6/2019,30,Sun Taxi,1,Spring,0,16.00036528,320,10.69375,171.1039063,8.050080655
3205,18/6/2019,15,Sun Taxi,1,Spring,0,13.93968463,310,12.27419355,171.0983871,6.477355059
3206,19/6/2019,15,Sun Taxi,1,Spring,0,14.8683432,324,13.04012346,193.8850309,7.117780828
3207,20/6/2019,15,Sun Taxi,1,Spring,0,14.6304126,326,13.53067485,197.9593558,6.949328497
3208,21/6/2019,15,Sun Taxi,1,Summer,0,14.57241251,316,12.75,185.7982595,6.806671631
3209,22/6/2019,15,Sun Taxi,0,Summer,0,12.91172608,255,10.45098039,134.9401961,5.791705816
3210,23/6/2019,30,Sun Taxi,0,Summer,0,17.70399828,247,9.417004049,166.7186235,9.313403267
3211,24/6/2019,30,Sun Taxi,1,Summer,0,16.28842315,324,10.82407407,176.3070988,8.241355004
3212,25/6/2019,15,Sun Taxi,1,Summer,0,15.06973219,327,12.10397554,182.4036697,7.195258211
3213,26/6/2019,15,Sun Taxi,1,Summer,0,15.05635366,325,13.17230769,198.3269231,7.203726232
3214,27/6/2019,15,Sun Taxi,1,Summer,0,14.9259849,336,12.61607143,188.3072917,7.092095305
3215,28/6/2019,15,Sun Taxi,1,Summer,0,13.73113332,324,11.73765432,161.1712963,6.278735735
3216,29/6/2019,30,Sun Taxi,0,Summer,0,12.94704941,260,8.407692308,108.8548077,5.847502287
3217,30/6/2019,15,Sun Taxi,0,Summer,0,16.14247312,242,8.454545455,136.4772727,7.967851417
3218,1/7/2019,30,Sun Taxi,1,Summer,0,13.45165858,313,7.897763578,106.2380192,6.245553398
3219,2/7/2019,15,Sun Taxi,1,Summer,0,11.01573114,283,9.883392226,108.8727915,5.372235967
3220,3/7/2019,30,Sun Taxi,1,Summer,0,12.88721391,269,8.446096654,108.8466543,5.785852113
3221,4/7/2019,30,Sun Taxi,1,Summer,1,13.48547505,180,8.127777778,109.6069444,6.423043062
3222,5/7/2019,30,Sun Taxi,1,Summer,0,12.02668845,244,7.524590164,90.49590164,5.242849673
3223,6/7/2019,30,Sun Taxi,0,Summer,0,14.21107972,225,7.08,100.6144444,6.819957313
3224,7/7/2019,45,Sun Taxi,0,Summer,0,19.99277457,238,6.542016807,130.7930672,10.96157225
3225,8/7/2019,30,Sun Taxi,1,Summer,0,17.20830055,311,8.173633441,140.6543408,8.902451613
3226,9/7/2019,30,Sun Taxi,1,Summer,0,15.21415533,321,9.386292835,142.8045171,7.419852639
3227,10/7/2019,15,Sun Taxi,1,Summer,0,14.1727209,315,11.31746032,160.3992063,6.627442356
3228,11/7/2019,15,Sun Taxi,1,Summer,0,14.54143873,317,11.53312303,167.7082019,6.738555799
3229,12/7/2019,15,Sun Taxi,1,Summer,0,14.19942037,312,11.61217949,164.8862179,6.518478609
3230,13/7/2019,15,Sun Taxi,0,Summer,0,13.79288499,252,10.17857143,140.3918651,6.400442885
3231,14/7/2019,30,Sun Taxi,0,Summer,0,18.26227898,253,8.04743083,146.9644269,9.726506876
3232,15/7/2019,15,Sun Taxi,1,Summer,0,16.51103956,321,10.1588785,167.7336449,8.471286109
3233,16/7/2019,15,Sun Taxi,1,Summer,0,14.43753533,314,11.26751592,162.6751592,6.885788581
3234,17/7/2019,15,Sun Taxi,1,Summer,0,14.87108946,321,11.35202492,168.8169782,7.098076839
3235,18/7/2019,15,Sun Taxi,1,Summer,0,15.1649282,310,11.90645161,180.5604839,7.182049309
3236,19/7/2019,15,Sun Taxi,1,Summer,0,14.9052714,313,12.2428115,182.4824281,7.094676409
3237,20/7/2019,15,Sun Taxi,0,Summer,0,13.51339286,268,9.820895522,132.7136194,6.282753799
3238,21/7/2019,30,Sun Taxi,0,Summer,0,18.84951791,261,8.344827586,157.295977,10.08312948
3239,22/7/2019,30,Sun Taxi,1,Summer,0,16.44602173,307,9.293159609,152.8355049,8.377376796
3240,23/7/2019,15,Sun Taxi,1,Summer,0,14.91204897,307,10.11074919,150.771987,7.25278866
3241,24/7/2019,15,Sun Taxi,1,Summer,0,15.36629982,310,10.84516129,166.65,7.464618679
3242,25/7/2019,15,Sun Taxi,1,Summer,0,15.56127521,317,11.10725552,172.8430599,7.487500142
3243,26/7/2019,15,Sun Taxi,1,Summer,0,13.98053401,319,10.50783699,146.9051724,6.416548926
3244,27/7/2019,15,Sun Taxi,0,Summer,0,13.73242706,248,9.120967742,125.2530242,6.360134394
3245,28/7/2019,30,Sun Taxi,0,Summer,0,17.77524099,246,8.012195122,142.4186992,9.429244039
3246,29/7/2019,30,Sun Taxi,1,Summer,0,15.54639265,321,8.981308411,139.626947,7.712188692
3247,30/7/2019,15,Sun Taxi,1,Summer,0,14.55227421,315,9.701587302,141.1801587,6.906921466
3248,31/7/2019,15,Sun Taxi,1,Summer,0,14.3887312,320,11.009375,158.4109375,6.714391144
3249,1/8/2019,15,Sun Taxi,1,Summer,0,15.67598955,322,11.29813665,177.109472,7.6268895
3250,2/8/2019,15,Sun Taxi,1,Summer,0,14.24017499,319,10.92789969,155.6152038,6.6322249
3251,3/8/2019,15,Sun Taxi,0,Summer,0,13.73854447,271,9.58302583,131.6568266,6.380303427
3252,4/8/2019,30,Sun Taxi,0,Summer,0,17.65871783,255,8.839215686,156.0892157,9.330811003
3253,5/8/2019,15,Sun Taxi,1,Summer,0,15.30775008,316,10.53481013,161.2642405,7.516116552
3254,6/8/2019,15,Sun Taxi,1,Summer,0,14.45017873,306,10.97058824,158.5269608,6.914926422
3255,7/8/2019,15,Sun Taxi,1,Summer,0,15.12891269,316,11.52531646,174.3655063,7.308362438
3256,8/8/2019,15,Sun Taxi,1,Summer,0,15.22892052,310,12.01290323,182.9435484,7.327398496
3257,9/8/2019,15,Sun Taxi,1,Summer,0,13.97600528,297,11.47138047,160.3240741,6.486865864
3258,10/8/2019,15,Sun Taxi,0,Summer,0,13.58348254,244,9.155737705,124.3668033,6.319899731
3259,11/8/2019,15,Sun Taxi,0,Summer,0,19.82419355,187,8.288770053,164.3181818,10.84243613
3260,12/8/2019,15,Sun Taxi,1,Summer,0,14.98267327,277,10.20938628,152.9638989,7.359117397
3261,13/8/2019,15,Sun Taxi,1,Summer,0,14.44547959,293,10.53242321,152.1459044,6.989677252
3262,14/8/2019,15,Sun Taxi,1,Summer,0,14.54500301,305,10.89180328,158.4213115,6.951494281
3263,15/8/2019,15,Sun Taxi,1,Summer,0,15.05022422,316,10.58544304,159.3132911,7.266133333
3264,16/8/2019,15,Sun Taxi,1,Summer,0,13.87837633,309,10.66343042,147.9911003,6.487817906
3265,17/8/2019,30,Sun Taxi,0,Summer,0,13.46528085,255,8.866666667,119.3921569,6.286605927
3266,18/8/2019,30,Sun Taxi,0,Summer,0,17.92320442,245,7.387755102,132.4122449,9.530369061
3267,19/8/2019,30,Sun Taxi,1,Summer,0,17.18571931,313,9.083067093,156.0990415,8.937758706
3268,20/8/2019,15,Sun Taxi,1,Summer,0,14.33962532,313,11.25559105,161.4009585,6.817948339
3269,21/8/2019,15,Sun Taxi,1,Summer,0,15.3360891,317,11.54258675,177.0181388,7.409250615
3270,22/8/2019,15,Sun Taxi,1,Summer,0,14.9221519,315,11.28571429,168.4071429,7.16403038
3271,23/8/2019,15,Sun Taxi,1,Summer,0,14.34566677,308,10.63961039,152.6323052,6.805497711
3272,24/8/2019,30,Sun Taxi,0,Summer,0,14.24183769,247,8.680161943,123.6214575,6.820477612
3273,25/8/2019,30,Sun Taxi,0,Summer,0,18.42111507,244,6.909836066,127.2868852,9.869219454
3274,26/8/2019,30,Sun Taxi,1,Summer,0,15.21764214,303,9.867986799,150.1674917,7.470967224
3275,27/8/2019,30,Sun Taxi,1,Summer,0,14.69428312,302,9.122516556,134.0488411,7.076460254
3276,28/8/2019,15,Sun Taxi,1,Summer,0,14.24942149,302,10.01655629,142.7301325,6.820442975
3277,29/8/2019,15,Sun Taxi,1,Summer,0,14.58312865,312,10.43910256,152.2347756,6.980047897
3278,30/8/2019,30,Sun Taxi,1,Summer,0,14.68485226,301,9.332225914,137.0423588,7.001905304
3279,31/8/2019,30,Sun Taxi,0,Summer,0,12.74390876,226,8.53539823,108.7743363,5.786484189
3280,1/9/2019,30,Sun Taxi,0,Summer,0,13.47570911,215,7.706976744,103.8569767,6.402442969
3281,2/9/2019,60,Sun Taxi,1,Summer,1,20.33827434,226,5,101.6913717,11.26928142
3282,3/9/2019,30,Sun Taxi,1,Summer,0,15.86940982,315,8.66031746,137.434127,8.012709677
3283,4/9/2019,30,Sun Taxi,1,Summer,0,14.66555098,317,9.189274448,134.7657729,7.142256093
3284,5/9/2019,15,Sun Taxi,1,Summer,0,14.73939049,329,10.67173252,157.2948328,6.837486756
3285,6/9/2019,30,Sun Taxi,1,Summer,0,13.87783019,323,9.845201238,136.630031,6.5592
3286,7/9/2019,30,Sun Taxi,0,Summer,0,14.50375,247,7.287449393,105.6953441,7.116248889
3287,8/9/2019,60,Sun Taxi,0,Summer,0,22.51168792,255,6.458823529,145.3990196,12.7737122
3288,9/9/2019,30,Sun Taxi,1,Summer,0,16.97867906,329,9.480243161,160.9620061,8.804242385
3289,10/9/2019,15,Sun Taxi,1,Summer,0,14.82003075,327,10.93883792,162.1139144,7.194806821
3290,11/9/2019,15,Sun Taxi,1,Summer,0,15.3174858,331,12.2326284,187.3731118,7.516498889
3291,12/9/2019,15,Sun Taxi,1,Summer,0,15.73647972,329,12.13981763,191.0379939,7.736272409
3292,13/9/2019,15,Sun Taxi,1,Summer,0,16.71837155,326,11.90490798,199.0306748,8.397530533
3293,14/9/2019,15,Sun Taxi,0,Summer,0,16.08931373,272,9.375,150.8373162,8.051952941
3294,15/9/2019,30,Sun Taxi,0,Summer,0,20.24104344,266,8.394736842,169.9182331,11.16853023
3295,16/9/2019,15,Sun Taxi,1,Summer,0,15.94265924,329,10.64133739,169.6512158,8.049997144
3296,17/9/2019,15,Sun Taxi,1,Summer,0,15.79260994,331,11.6102719,183.3564955,7.808953422
3297,18/9/2019,15,Sun Taxi,1,Summer,0,16.17409916,326,12.00306748,194.1388037,8.086419627
3298,19/9/2019,15,Sun Taxi,1,Summer,0,15.85068093,335,12.27462687,194.561194,7.748536965
3299,20/9/2019,15,Sun Taxi,1,Summer,0,15.27211814,327,11.75229358,179.4824159,7.275232891
3300,21/9/2019,15,Sun Taxi,0,Summer,0,14.49710983,260,9.315384615,135.0461538,6.982652353
3301,22/9/2019,30,Sun Taxi,0,Summer,0,19.03522505,271,9.42804428,179.4649446,10.33108415
3302,23/9/2019,15,Sun Taxi,1,Autumn,0,16.25478369,332,10.86144578,176.5504518,8.262460344
3303,24/9/2019,15,Sun Taxi,1,Autumn,0,15.03289801,333,12.07207207,181.4782282,7.306471642
3304,25/9/2019,15,Sun Taxi,1,Autumn,0,16.12433894,333,12.49249249,201.4331832,8.017203846
3305,26/9/2019,15,Sun Taxi,1,Autumn,0,15.62313433,344,11.88081395,185.6155523,7.693568877
3306,27/9/2019,15,Sun Taxi,1,Autumn,0,14.07247557,328,12.16768293,171.2294207,6.511122025
3307,28/9/2019,30,Sun Taxi,0,Autumn,0,17.10810486,269,7.728624535,132.222119,8.863830688
3308,29/9/2019,30,Sun Taxi,0,Autumn,0,18.86915515,269,6.996282528,132.0139405,10.21818491
3309,30/9/2019,30,Sun Taxi,1,Autumn,0,16.07225064,326,8.395705521,134.9378834,8.266136646
3310,1/10/2019,30,Sun Taxi,1,Autumn,0,14.8490977,326,9.858895706,146.3957055,7.301187306
3311,2/10/2019,15,Sun Taxi,1,Autumn,0,14.97133835,331,12.43806647,186.2145015,7.215343211
3312,3/10/2019,15,Sun Taxi,1,Autumn,0,15.18330027,329,12.25835866,186.1223404,7.404151748
3313,4/10/2019,15,Sun Taxi,1,Autumn,0,15.34986188,327,11.07033639,169.9281346,7.505299448
3314,5/10/2019,15,Sun Taxi,0,Autumn,0,13.44350555,257,8.058365759,108.3326848,6.347642685
3315,6/10/2019,45,Sun Taxi,0,Autumn,0,19.60852179,258,7.027131783,137.7916667,10.79462548
3316,7/10/2019,30,Sun Taxi,1,Autumn,0,16.6842576,322,8.680124224,144.8214286,8.591673703
3317,8/10/2019,30,Sun Taxi,1,Autumn,0,14.79571333,318,9.389937107,138.9308176,7.261197589
3318,9/10/2019,30,Sun Taxi,1,Autumn,0,15.34799483,319,9.692789969,148.7648903,7.610530401
3319,10/10/2019,15,Sun Taxi,1,Autumn,0,15.87558563,328,11.71341463,185.9573171,7.70910151
3320,11/10/2019,15,Sun Taxi,1,Autumn,0,15.25908439,328,12.75304878,194.5998476,7.203828831
3321,12/10/2019,30,Sun Taxi,0,Autumn,0,14.88920455,268,7.880597015,117.3358209,7.200636364
3322,13/10/2019,30,Sun Taxi,0,Autumn,0,18.11073903,249,8.694779116,157.4688755,9.638821247
3323,14/10/2019,15,Sun Taxi,1,Autumn,1,17.74454078,313,9.948881789,176.5383387,9.2267386
3324,15/10/2019,15,Sun Taxi,1,Autumn,0,15.01710384,313,11.81469649,177.422524,7.333378042
3325,16/10/2019,15,Sun Taxi,1,Autumn,0,15.12373354,325,12.14769231,183.7184615,7.345702128
3326,17/10/2019,15,Sun Taxi,1,Autumn,0,15.94310387,333,12.25825826,195.4346847,7.881454189
3327,18/10/2019,15,Sun Taxi,1,Autumn,0,16.31920756,326,11.69018405,190.7745399,7.877642613
3328,19/10/2019,30,Sun Taxi,0,Autumn,0,15.86248873,265,8.369811321,132.7660377,7.767228133
3329,20/10/2019,30,Sun Taxi,0,Autumn,0,19.15623562,261,8.325670498,159.4885057,10.4463433
3330,21/10/2019,30,Sun Taxi,1,Autumn,0,15.5333135,330,10.18787879,158.2515152,7.821753718
3331,22/10/2019,15,Sun Taxi,1,Autumn,0,13.79476216,315,11.87936508,163.8730159,6.557870657
3332,23/10/2019,15,Sun Taxi,1,Autumn,0,16.54178656,321,11.90965732,197.0070093,8.288439445
3333,24/10/2019,15,Sun Taxi,1,Autumn,0,15.46393788,328,11.58231707,179.1082317,7.562234272
3334,25/10/2019,15,Sun Taxi,1,Autumn,0,15.46773533,328,11.17378049,172.8330793,7.516105866
3335,26/10/2019,15,Sun Taxi,0,Autumn,0,13.51814195,254,9.874015748,133.4783465,6.338666667
3336,27/10/2019,30,Sun Taxi,0,Autumn,0,18.85078363,268,8.570895522,161.568097,10.2038067
3337,28/10/2019,15,Sun Taxi,1,Autumn,0,15.62441315,324,9.861111111,154.0740741,7.773761502
3338,29/10/2019,15,Sun Taxi,1,Autumn,0,14.19050403,326,11.80674847,167.5437117,6.792247337
3339,30/10/2019,15,Sun Taxi,1,Autumn,0,14.83500495,331,12.19939577,180.9780967,7.052433878
3340,31/10/2019,15,Sun Taxi,1,Autumn,0,13.20816707,324,11.60185185,153.2391975,6.039499867
3341,1/11/2019,15,Sun Taxi,1,Autumn,0,13.55564067,328,10.94512195,148.3681402,6.246221727
3342,2/11/2019,30,Sun Taxi,0,Autumn,0,13.31983806,259,7.629343629,101.6216216,6.126129555
3343,3/11/2019,30,Sun Taxi,0,Autumn,0,18.59447338,260,6.646153846,123.5817308,10.03653704
3344,4/11/2019,30,Sun Taxi,1,Autumn,0,16.50227579,334,8.880239521,146.5441617,8.497030344
3345,5/11/2019,15,Sun Taxi,1,Autumn,0,14.40414766,334,10.50299401,151.2866766,6.878052452
3346,6/11/2019,15,Sun Taxi,1,Autumn,0,15.22174276,329,10.91793313,166.1899696,7.478721604
3347,7/11/2019,15,Sun Taxi,1,Autumn,0,15.02620723,330,12.48787879,187.6454545,7.189590876
3348,8/11/2019,15,Sun Taxi,1,Autumn,0,14.70464757,337,10.56676558,155.3805638,6.947113732
3349,9/11/2019,30,Sun Taxi,0,Autumn,0,14.52389706,262,7.786259542,113.0868321,6.98587451
3350,10/11/2019,30,Sun Taxi,0,Autumn,0,19.22343677,273,7.791208791,149.7738095,10.4452393
3351,11/11/2019,30,Sun Taxi,1,Autumn,1,15.61593351,312,9.544871795,149.0520833,7.908690396
3352,12/11/2019,15,Sun Taxi,1,Autumn,0,15.69725156,334,12.47305389,195.7926647,7.735850216
3353,13/11/2019,15,Sun Taxi,1,Autumn,0,14.4266226,330,12.60606061,181.8628788,6.895857692
3354,14/11/2019,15,Sun Taxi,1,Autumn,0,15.18153811,338,12.96449704,196.8210059,7.306822455
3355,15/11/2019,15,Sun Taxi,1,Autumn,0,14.71348785,329,10.88449848,160.1489362,7.00940296
3356,16/11/2019,30,Sun Taxi,0,Autumn,0,13.47256964,242,7.268595041,97.92665289,6.232086413
3357,17/11/2019,45,Sun Taxi,0,Autumn,0,20.08107683,261,6.084291188,122.1791188,11.06639798
3358,18/11/2019,30,Sun Taxi,1,Autumn,0,15.9375188,333,9.984984985,159.1358859,8.075789474
3359,19/11/2019,15,Sun Taxi,1,Autumn,0,14.27771897,335,11.28059701,161.061194,6.702276793
3360,20/11/2019,15,Sun Taxi,1,Autumn,0,14.42983396,332,11.24698795,162.2921687,6.969161221
3361,21/11/2019,15,Sun Taxi,1,Autumn,0,14.13083832,328,12.72865854,179.8666159,6.618040719
3362,22/11/2019,15,Sun Taxi,1,Autumn,0,13.30099346,328,12.12195122,161.2339939,5.961002012
3363,23/11/2019,15,Sun Taxi,0,Autumn,0,13.29107143,231,7.878787879,104.7175325,5.959683516
3364,24/11/2019,30,Sun Taxi,0,Autumn,0,15.78779254,252,6.273809524,99.04960317,8.02457179
3365,25/11/2019,30,Sun Taxi,1,Autumn,0,12.50713998,308,8.071428571,100.950487,5.616868866
3366,26/11/2019,15,Sun Taxi,1,Autumn,0,12.16040559,296,10.16216216,123.5760135,5.279835106
3367,27/11/2019,30,Sun Taxi,1,Autumn,0,11.74881517,266,8.72556391,102.5150376,5.114492029
3368,28/11/2019,30,Sun Taxi,1,Autumn,1,14.24304933,159,7.012578616,99.88050314,7.16413991
3369,29/11/2019,30,Sun Taxi,1,Autumn,0,14.68835616,237,7.392405063,108.5822785,7.19286758
3370,30/11/2019,30,Sun Taxi,0,Autumn,0,17.62520833,252,9.523809524,167.859127,9.319706667
3371,1/12/2019,30,Sun Taxi,0,Autumn,0,19.72088556,273,9.058608059,178.6437729,10.81442135
3372,2/12/2019,15,Sun Taxi,1,Autumn,0,14.75408497,323,12.31578947,181.7082043,7.226280543
3373,3/12/2019,15,Sun Taxi,1,Autumn,0,13.468265,325,13.28307692,178.9,6.306990966
3374,4/12/2019,15,Sun Taxi,1,Autumn,0,14.25608286,328,13.90853659,198.28125,6.798302499
3375,5/12/2019,15,Sun Taxi,1,Autumn,0,14.6607717,325,15.31076923,224.4676923,7.009096463
3376,6/12/2019,15,Sun Taxi,1,Autumn,0,12.87156011,327,14.77981651,190.2392966,5.764068694
3377,7/12/2019,15,Sun Taxi,0,Autumn,0,12.1442604,251,10.34262948,125.6035857,5.307876733
3378,8/12/2019,30,Sun Taxi,0,Autumn,0,17.34067358,258,7.480620155,129.7189922,9.153326425
3379,9/12/2019,15,Sun Taxi,1,Autumn,0,15.08007218,327,10.16819572,153.3371254,7.529051429
3380,10/12/2019,15,Sun Taxi,1,Autumn,0,12.93647113,327,13.18960245,170.6269113,5.969840019
3381,11/12/2019,15,Sun Taxi,1,Autumn,0,13.22421425,326,13.85889571,183.2730061,6.063043825
3382,12/12/2019,15,Sun Taxi,1,Autumn,0,13.42351956,332,14.39457831,193.2259036,6.145617075
3383,13/12/2019,15,Sun Taxi,1,Autumn,0,12.37497318,329,14.16717325,175.3183891,5.364469427
3384,14/12/2019,15,Sun Taxi,0,Autumn,0,11.79410688,253,10.79841897,127.3577075,5.066524158
3385,15/12/2019,30,Sun Taxi,0,Autumn,0,15.56573604,254,7.755905512,120.726378,8.02840203
3386,16/12/2019,15,Sun Taxi,1,Autumn,0,12.9522656,319,11,142.4749216,6.081760046
3387,17/12/2019,15,Sun Taxi,1,Autumn,0,12.0986155,316,13.02848101,157.6265823,5.339503522
3388,18/12/2019,15,Sun Taxi,1,Autumn,0,12.18505837,324,13.74691358,167.5069444,5.389837449
3389,19/12/2019,15,Sun Taxi,1,Autumn,0,12.12996743,323,14.25696594,172.9365325,5.291479696
3390,20/12/2019,15,Sun Taxi,1,Autumn,0,11.26151157,315,13.16825397,148.2944444,4.726846673
3391,21/12/2019,30,Sun Taxi,0,Winter,0,11.38792705,235,9.217021277,104.962766,4.86077193
3392,22/12/2019,15,Sun Taxi,0,Winter,0,11.83488132,216,8.972222222,106.1851852,5.229614035
3393,23/12/2019,15,Sun Taxi,1,Winter,0,10.74344458,270,9.322222222,100.1527778,4.367421534
3394,24/12/2019,45,Sun Taxi,1,Winter,0,10.8370341,209,6.033492823,65.38516746,4.686781919
3395,25/12/2019,45,Sun Taxi,1,Winter,1,17.68795956,119,4.571428571,80.8592437,9.493176471
3396,26/12/2019,30,Sun Taxi,1,Winter,0,13.68463074,233,6.450643777,88.27467811,6.523220226
3397,27/12/2019,30,Sun Taxi,1,Winter,0,12.08666667,251,8.665338645,104.7350598,5.374918621
3398,28/12/2019,30,Sun Taxi,0,Winter,0,13.10075885,228,7.802631579,102.2203947,6.186181001
3399,29/12/2019,30,Sun Taxi,0,Winter,0,15.63076117,221,6.479638009,101.2816742,8.01701676
3400,30/12/2019,30,Sun Taxi,1,Winter,0,12.14067381,266,8.42481203,102.2828947,5.512667559
3401,31/12/2019,45,Sun Taxi,1,Winter,0,15.18181818,10,1.1,16.7,7.403636364
3766,1/1/2019,15,Taxi Affiliation Services,1,Winter,1,14.61004483,419,8.517899761,124.4468974,4.890423088
3767,2/1/2019,30,Taxi Affiliation Services,1,Winter,0,14.10967742,499,7.765531062,109.5691383,5.314725161
3768,3/1/2019,30,Taxi Affiliation Services,1,Winter,0,13.03315708,517,8.779497099,114.4245648,4.39050011
3769,4/1/2019,30,Taxi Affiliation Services,1,Winter,0,12.61996572,525,8.891428571,112.2095238,4.102999143
3770,5/1/2019,45,Taxi Affiliation Services,0,Winter,0,13.37088961,490,6.951020408,92.94132653,4.424192601
3771,6/1/2019,30,Taxi Affiliation Services,0,Winter,0,15.85859954,474,7.396624473,117.3001055,5.438950371
3772,7/1/2019,30,Taxi Affiliation Services,1,Winter,0,13.89633188,533,8.592870544,119.4093809,4.965973799
