time_bin,weekday,pickup_community_area,dropoff_community_area,duration,fare,distance_km
4,1,NEAR SOUTH SIDE,NORTH CENTER,1393.518519,24.71604938,12.46755556
4,1,NEAR SOUTH SIDE,LAKE VIEW,1301.034672,21.71989051,11.2420146
4,1,NEAR SOUTH SIDE,LINCOLN PARK,1100.426,18.6985,8.711424
4,1,NEAR SOUTH SIDE,NEAR NORTH SIDE,901.2507284,12.17648754,4.552613791
4,1,NEAR SOUTH SIDE,EDISON PARK,1707.833333,38.75,24.31466667
4,1,NEAR SOUTH SIDE,NORWOOD PARK,3678.294118,43.83823529,23.30164706
4,1,NEAR SOUTH SIDE,JEFFERSON PARK,1542.611111,37.98611111,21.80977778
4,1,NEAR SOUTH SIDE,FOREST GLEN,1456.125,33.8125,18.304
4,1,NEAR SOUTH SIDE,NORTH PARK,1901,33.5,19.984
4,1,NEAR SOUTH SIDE,ALBANY PARK,1642.157895,31.30263158,16.68884211
4,1,NEAR SOUTH SIDE,PORTAGE PARK,3273.533333,29.45,15.11786667
4,1,NEAR SOUTH SIDE,IRVING PARK,1557.219512,27.62195122,14.56897561
4,1,NEAR SOUTH SIDE,DUNNING,1853.4,38.65,23.6864
4,1,NEAR SOUTH SIDE,MONTCLARE,1975.4,38.1,18.608
4,1,NEAR SOUTH SIDE,BELMONT CRAGIN,1601.583333,30.45833333,16.892
4,1,NEAR SOUTH SIDE,HERMOSA,1515.333333,25.58333333,14.832
4,1,NEAR SOUTH SIDE,AVONDALE,1163.512195,24.7195122,12.07102439
4,1,NEAR SOUTH SIDE,LOGAN SQUARE,1230.939024,22.05335366,10.81931707
4,1,NEAR SOUTH SIDE,HUMBOLDT PARK,1409.395833,24.46354167,10.57533333
4,1,NEAR SOUTH SIDE,WEST TOWN,1219.088115,17.03739754,7.711934426
4,1,NEAR SOUTH SIDE,AUSTIN,1598.88,30.23,17.65952
4,1,NEAR SOUTH SIDE,WEST GARFIELD PARK,931,20.57142857,8.788571429
4,1,NEAR SOUTH SIDE,EAST GARFIELD PARK,860.0588235,17.58823529,8.425411765
4,1,NEAR SOUTH SIDE,NEAR WEST SIDE,801.0517799,11.18680074,4.193220527
4,1,NEAR SOUTH SIDE,NORTH LAWNDALE,1119.1,17.525,7.5264
4,1,NEAR SOUTH SIDE,SOUTH LAWNDALE,869.3783784,18.73648649,9.529081081
4,1,NEAR SOUTH SIDE,LOWER WEST SIDE,810.1984733,10.1879771,3.693862595
4,1,NEAR SOUTH SIDE,LOOP,632.5552793,9.897115863,3.097802089
4,1,NEAR SOUTH SIDE,NEAR SOUTH SIDE,421.8853581,6.966817404,2.037491078
4,1,NEAR SOUTH SIDE,ARMOUR SQUARE,609.6055556,8.568055556,2.987333333
4,1,NEAR SOUTH SIDE,DOUGLAS,784.9914651,8.70056899,2.762628734
4,1,NEAR SOUTH SIDE,OAKLAND,713.8253968,12.20238095,4.322793651
4,1,NEAR SOUTH SIDE,FULLER PARK,748.28125,14.3671875,6.328
4,1,NEAR SOUTH SIDE,GRAND BOULEVARD,751.9039548,12.34322034,4.84320904
4,1,NEAR SOUTH SIDE,KENWOOD,752.1348315,15.46348315,6.956044944
4,1,NEAR SOUTH SIDE,WASHINGTON PARK,1057.826087,18.64130435,9.526956522
4,1,NEAR SOUTH SIDE,HYDE PARK,795.2596154,17.18389423,8.234307692
4,1,NEAR SOUTH SIDE,WOODLAWN,1043.779412,20.89705882,9.998117647
4,1,NEAR SOUTH SIDE,SOUTH SHORE,1098.93578,22.91743119,10.97761468
4,1,NEAR SOUTH SIDE,CHATHAM,1913.77551,25.06632653,14.1515102
4,1,NEAR SOUTH SIDE,AVALON PARK,1456.4,27.2,15.4912
4,1,NEAR SOUTH SIDE,SOUTH CHICAGO,1520.583333,27.54861111,14.42577778
4,1,NEAR SOUTH SIDE,CALUMET HEIGHTS,2327.8,33.875,16.6576
4,1,NEAR SOUTH SIDE,ROSELAND,4722.230769,30.17307692,18.50153846
4,1,NEAR SOUTH SIDE,PULLMAN,1008.090909,31.22727273,20.44654545
4,1,NEAR SOUTH SIDE,SOUTH DEERING,1646.263158,38.53947368,24.20042105
4,1,NEAR SOUTH SIDE,EAST SIDE,1411.5,36.5,14.264
4,1,NEAR SOUTH SIDE,WEST PULLMAN,1740,38.75,1.44
4,1,NEAR SOUTH SIDE,RIVERDALE,1383.860759,41.49367089,26.82389873
4,1,NEAR SOUTH SIDE,GARFIELD RIDGE,1306.009231,28.06846154,15.03655385
4,1,NEAR SOUTH SIDE,ARCHER HEIGHTS,1455.625,25.3125,11.026
4,1,NEAR SOUTH SIDE,BRIGHTON PARK,757.483871,18.13709677,7.870451613
4,1,NEAR SOUTH SIDE,MCKINLEY PARK,741.7105263,14.125,5.971789474
4,1,NEAR SOUTH SIDE,BRIDGEPORT,638.856383,10.75797872,4.091234043
4,1,NEAR SOUTH SIDE,NEW CITY,824.1212121,15.75757576,7.567030303
4,1,NEAR SOUTH SIDE,WEST ELSDON,1341.25,27.375,12.972
4,1,NEAR SOUTH SIDE,GAGE PARK,1217.6,22.275,7.6544
4,1,NEAR SOUTH SIDE,CLEARING,1244.307692,29,16.09353846
4,1,NEAR SOUTH SIDE,WEST LAWN,1557.6,31.7,15.2608
4,1,NEAR SOUTH SIDE,CHICAGO LAWN,1453.555556,27.05555556,15.73688889
4,1,NEAR SOUTH SIDE,WEST ENGLEWOOD,1241.6,24.92,12.15808
4,1,NEAR SOUTH SIDE,ENGLEWOOD,2214.909091,21.18181818,11.50690909
4,1,NEAR SOUTH SIDE,GREATER GRAND CROSSING,1410.315068,22.65753425,11.71528767
4,1,NEAR SOUTH SIDE,ASHBURN,1532,33.125,19.928
4,1,NEAR SOUTH SIDE,AUBURN GRESHAM,1633.451613,31.26612903,15.98864516
4,1,NEAR SOUTH SIDE,BEVERLY,1600.625,36.375,20.894
4,1,NEAR SOUTH SIDE,WASHINGTON HEIGHTS,1210.307692,30.67307692,18.76676923
4,1,NEAR SOUTH SIDE,MOUNT GREENWOOD,1662,44.125,28.416
4,1,NEAR SOUTH SIDE,MORGAN PARK,1352,37.58823529,22.35670588
4,1,NEAR SOUTH SIDE,OHARE,1989.818182,50.47772727,30.23138909
4,1,NEAR SOUTH SIDE,EDGEWATER,1318.420635,27.59325397,14.31009524
4,1,ARMOUR SQUARE,ROGERS PARK,1863,39.1,24.3056
4,1,ARMOUR SQUARE,WEST RIDGE,1596.666667,32.625,19.70133333
4,1,ARMOUR SQUARE,UPTOWN,1282,28.89583333,15.92266667
4,1,ARMOUR SQUARE,LINCOLN SQUARE,1609.727273,33.02272727,18.128
4,1,ARMOUR SQUARE,NORTH CENTER,1339.777778,26.41666667,11.59288889
4,1,ARMOUR SQUARE,LAKE VIEW,1545.990654,25.05373832,13.24142056
4,1,ARMOUR SQUARE,LINCOLN PARK,1213.25,23.33928571,11.95828571
4,1,ARMOUR SQUARE,NEAR NORTH SIDE,1031.581062,17.90530846,8.193905308
4,1,ARMOUR SQUARE,EDISON PARK,1700.5,46.125,29.968
4,1,ARMOUR SQUARE,NORWOOD PARK,1446,38.55,24.7232
4,1,ARMOUR SQUARE,JEFFERSON PARK,1354.125,38.5,22.192
4,1,ARMOUR SQUARE,FOREST GLEN,979,31.75,19.952
4,1,ARMOUR SQUARE,NORTH PARK,1806,34.75,21.968
4,1,ARMOUR SQUARE,ALBANY PARK,1409,28.6875,12.94
4,1,ARMOUR SQUARE,PORTAGE PARK,1654.428571,34.03571429,17.75314286
4,1,ARMOUR SQUARE,IRVING PARK,1422.818182,31.88636364,18.22545455
4,1,ARMOUR SQUARE,BELMONT CRAGIN,1237,29.5,17.6
4,1,ARMOUR SQUARE,HERMOSA,1510.5,27.25,16.064
4,1,ARMOUR SQUARE,AVONDALE,1104.083333,25.41666667,12.91866667
4,1,ARMOUR SQUARE,LOGAN SQUARE,1177.276316,23.48355263,11.23305263
4,1,ARMOUR SQUARE,HUMBOLDT PARK,1045.5,22.625,8.9
4,1,ARMOUR SQUARE,WEST TOWN,950.9833333,18.88055556,9.362488889
4,1,ARMOUR SQUARE,AUSTIN,1375.4375,28.21875,15.038
4,1,ARMOUR SQUARE,WEST GARFIELD PARK,791.2222222,19.33333333,6.814222222
4,1,ARMOUR SQUARE,EAST GARFIELD PARK,781.7142857,18.17857143,7.574857143
4,1,ARMOUR SQUARE,NEAR WEST SIDE,710.7550505,14.00239899,6.193333333
4,1,ARMOUR SQUARE,NORTH LAWNDALE,1033,18.10714286,6.598857143
4,1,ARMOUR SQUARE,SOUTH LAWNDALE,840.4,14.16,5.648
4,1,ARMOUR SQUARE,LOWER WEST SIDE,601.5142857,10.43214286,4.191314286
4,1,ARMOUR SQUARE,LOOP,1362.977413,14.38244353,6.201264887
4,1,ARMOUR SQUARE,NEAR SOUTH SIDE,848.1423611,9.987847222,3.740611111
4,1,ARMOUR SQUARE,ARMOUR SQUARE,844.8053435,10.35019084,4.273343511
4,1,ARMOUR SQUARE,DOUGLAS,432.359375,7.3046875,2.26625
4,1,ARMOUR SQUARE,OAKLAND,633,10.22619048,3.331809524
4,1,ARMOUR SQUARE,FULLER PARK,247.5,7.670454545,2.997818182
4,1,ARMOUR SQUARE,GRAND BOULEVARD,541.8809524,9.964285714,3.43352381
4,1,ARMOUR SQUARE,KENWOOD,786.0645161,15.97580645,6.844387097
4,1,ARMOUR SQUARE,WASHINGTON PARK,719.2173913,14.0326087,5.67026087
4,1,ARMOUR SQUARE,HYDE PARK,3203.755102,16.95918367,7.504326531
4,1,ARMOUR SQUARE,WOODLAWN,820.5416667,18.5,7.176
4,1,ARMOUR SQUARE,SOUTH SHORE,1539.888889,22.89814815,10.36385185
4,1,ARMOUR SQUARE,CHATHAM,686.625,20.11458333,10.75933333
4,1,ARMOUR SQUARE,AVALON PARK,1324.25,32.5,19.976
4,1,ARMOUR SQUARE,SOUTH CHICAGO,1672.916667,30.32291667,16.77
4,1,ARMOUR SQUARE,BURNSIDE,908,20.75,11.68
4,1,ARMOUR SQUARE,CALUMET HEIGHTS,1895.666667,31.83333333,17.48266667
4,1,ARMOUR SQUARE,ROSELAND,1002.461538,26.07692308,14.23753846
4,1,ARMOUR SQUARE,PULLMAN,1594.166667,29.04166667,18.83733333
4,1,ARMOUR SQUARE,SOUTH DEERING,938.25,29.9375,18.732
4,1,ARMOUR SQUARE,WEST PULLMAN,1282.833333,34.79166667,21.632
4,1,ARMOUR SQUARE,GARFIELD RIDGE,1695.973684,28.17789474,14.24463158
4,1,ARMOUR SQUARE,ARCHER HEIGHTS,2041,27,14.792
4,1,ARMOUR SQUARE,BRIGHTON PARK,906.2142857,14.96428571,6.912
4,1,ARMOUR SQUARE,MCKINLEY PARK,532.4230769,9.346153846,3.578461538
4,1,ARMOUR SQUARE,BRIDGEPORT,348.5849057,6.761792453,2.069433962
4,1,ARMOUR SQUARE,NEW CITY,429,9.340909091,3.338909091
4,1,ARMOUR SQUARE,WEST ELSDON,999.5,24,13.896
4,1,ARMOUR SQUARE,GAGE PARK,1218,19.29166667,8.018666667
4,1,ARMOUR SQUARE,CLEARING,1099.428571,27.14285714,12.432
4,1,ARMOUR SQUARE,WEST LAWN,1453,28.5,11.26933333
4,1,ARMOUR SQUARE,CHICAGO LAWN,1276.333333,23.08333333,13.09066667
4,1,ARMOUR SQUARE,WEST ENGLEWOOD,818.8461538,18.09615385,7.968
4,1,ARMOUR SQUARE,ENGLEWOOD,1128.764706,21.07352941,8.840470588
4,1,ARMOUR SQUARE,GREATER GRAND CROSSING,618.7878788,17.40909091,9.276121212
4,1,ARMOUR SQUARE,ASHBURN,1565,31.25,19.232
4,1,ARMOUR SQUARE,AUBURN GRESHAM,1348.583333,25.14583333,8.653333333
4,1,ARMOUR SQUARE,BEVERLY,1249,30.8125,19.3
4,1,ARMOUR SQUARE,WASHINGTON HEIGHTS,918.6666667,23.75,14.08533333
4,1,ARMOUR SQUARE,MOUNT GREENWOOD,1564.75,36.6875,23.008
4,1,ARMOUR SQUARE,MORGAN PARK,1028.5,30.46875,18.962
4,1,ARMOUR SQUARE,OHARE,3673.73913,48.42391304,32.76104348
4,1,ARMOUR SQUARE,EDGEWATER,1442.375,33.53125,16.081
4,1,DOUGLAS,ROGERS PARK,1667,36.25,22.784
4,1,DOUGLAS,WEST RIDGE,1818.066667,40.91111111,24.40853333
4,1,DOUGLAS,UPTOWN,977.25,23.5,9.648
4,1,DOUGLAS,LAKE VIEW,1178.2,25.65,14.92
4,1,DOUGLAS,LINCOLN PARK,1014.588235,22.16176471,12.19011765
4,1,DOUGLAS,NEAR NORTH SIDE,1462.038217,15.75318471,5.879031847
4,1,DOUGLAS,JEFFERSON PARK,1568,38.25,24.576
4,1,DOUGLAS,FOREST GLEN,1404,36.5,23.096
4,1,DOUGLAS,NORTH PARK,1794,36.75,23.12
4,1,DOUGLAS,ALBANY PARK,1095,31.75,19.92533333
4,1,DOUGLAS,PORTAGE PARK,28554,32.25,18.008
4,1,DOUGLAS,IRVING PARK,1777,31.16666667,18.37866667
4,1,DOUGLAS,BELMONT CRAGIN,2282.5,43.75,26.952
4,1,DOUGLAS,AVONDALE,1170,26.875,16.08
4,1,DOUGLAS,LOGAN SQUARE,10818.5,28.625,14.708
4,1,DOUGLAS,HUMBOLDT PARK,1620.666667,29.41666667,11.70666667
4,1,DOUGLAS,WEST TOWN,1026.058824,19.79411765,8.321882353
4,1,DOUGLAS,AUSTIN,1362,31.82142857,19.65942857
4,1,DOUGLAS,WEST GARFIELD PARK,840,22.375,13.36
4,1,DOUGLAS,EAST GARFIELD PARK,870.6666667,19.83333333,7.818666667
4,1,DOUGLAS,NEAR WEST SIDE,1101.61,13.83,5.94576
4,1,DOUGLAS,SOUTH LAWNDALE,782.25,18.5625,8.424
4,1,DOUGLAS,LOWER WEST SIDE,813.5,15.75,7.196
4,1,DOUGLAS,LOOP,1171.205298,12.25662252,4.549615894
4,1,DOUGLAS,NEAR SOUTH SIDE,505.9912281,8.212719298,2.350105263
4,1,DOUGLAS,ARMOUR SQUARE,439.125,7.4375,2.282
4,1,DOUGLAS,DOUGLAS,702.1758621,8.382758621,2.256551724
4,1,DOUGLAS,OAKLAND,713.3333333,9.55952381,2.874666667
4,1,DOUGLAS,FULLER PARK,853,11.4375,3.44
4,1,DOUGLAS,GRAND BOULEVARD,1067.125,9.142361111,2.809777778
4,1,DOUGLAS,KENWOOD,642.1518987,13.17405063,4.714126582
4,1,DOUGLAS,WASHINGTON PARK,765.8,12.55,4.3728
4,1,DOUGLAS,HYDE PARK,833.2444444,14.41111111,6.462933333
4,1,DOUGLAS,WOODLAWN,887.7692308,16.42307692,7.924923077
4,1,DOUGLAS,SOUTH SHORE,1480.671233,20.64726027,8.047123288
4,1,DOUGLAS,CHATHAM,4793.03125,21.5859375,11.216
4,1,DOUGLAS,AVALON PARK,959.75,21.6875,9.552
4,1,DOUGLAS,SOUTH CHICAGO,1866.5,27.6,14.6656
4,1,DOUGLAS,CALUMET HEIGHTS,1230,23.75,7.84
4,1,DOUGLAS,ROSELAND,946.7777778,24.63888889,14.00266667
4,1,DOUGLAS,PULLMAN,1511.333333,32.33333333,18.37866667
4,1,DOUGLAS,SOUTH DEERING,1467.5,26.625,11.104
4,1,DOUGLAS,WEST PULLMAN,1530,33.8,21.2192
4,1,DOUGLAS,GARFIELD RIDGE,1131.310345,27.28448276,16.39172414
4,1,DOUGLAS,ARCHER HEIGHTS,1080,24.5,14.72
4,1,DOUGLAS,BRIGHTON PARK,1771,30.125,17.104
4,1,DOUGLAS,MCKINLEY PARK,713,15.25,7.992
4,1,DOUGLAS,BRIDGEPORT,623.375,9.40625,3.262
4,1,DOUGLAS,NEW CITY,1165.142857,17.67857143,7.661714286
4,1,DOUGLAS,WEST ELSDON,1531,27.75,15.248
4,1,DOUGLAS,WEST LAWN,1177,26.25,15.616
4,1,DOUGLAS,CHICAGO LAWN,1260,24.5,8.48
4,1,DOUGLAS,WEST ENGLEWOOD,1019.363636,20.65909091,9.936
4,1,DOUGLAS,ENGLEWOOD,805.6,16.425,7.9008
4,1,DOUGLAS,GREATER GRAND CROSSING,891.35,18.4,8.66
4,1,DOUGLAS,ASHBURN,3900,52,27.44
4,1,DOUGLAS,AUBURN GRESHAM,1020.3,22.075,10.2224
4,1,DOUGLAS,BEVERLY,1569,33,20.544
4,1,DOUGLAS,WASHINGTON HEIGHTS,1101.375,26.828125,14.005
4,1,DOUGLAS,MORGAN PARK,1216.666667,34,21.63733333
4,1,DOUGLAS,OHARE,1927.323529,54.94117647,34.22823529
4,1,DOUGLAS,EDGEWATER,1627.571429,34.83928571,21.27314286
4,1,OAKLAND,ROGERS PARK,1680,38,23.84
4,1,OAKLAND,UPTOWN,2880,46.75,1.6
4,1,OAKLAND,LAKE VIEW,1277.5,30.125,18.072
4,1,OAKLAND,LINCOLN PARK,1315,23.25,13.76
4,1,OAKLAND,NEAR NORTH SIDE,858.5555556,17.47222222,8.325333333
4,1,OAKLAND,NORTH PARK,3150,49.25,1.6
4,1,OAKLAND,PORTAGE PARK,1401,38.5,24.688
4,1,OAKLAND,MONTCLARE,2340,46,28.32
4,1,OAKLAND,LOGAN SQUARE,1233,26.91666667,4.426666667
4,1,OAKLAND,AUSTIN,928,29.5,18.72
4,1,OAKLAND,NEAR WEST SIDE,933.4337349,17.19879518,4.554024096
4,1,OAKLAND,SOUTH LAWNDALE,1140,20.5,11.68
4,1,OAKLAND,LOWER WEST SIDE,1046,35.25,22.4
4,1,OAKLAND,LOOP,807.4,16.55,6.3248
4,1,OAKLAND,NEAR SOUTH SIDE,493.3888889,10.33333333,3.842666667
4,1,OAKLAND,ARMOUR SQUARE,520.5,8.6875,3.284
4,1,OAKLAND,DOUGLAS,2055.782609,5.858695652,1.501217391
4,1,OAKLAND,OAKLAND,559.3611111,10.79861111,4.596
4,1,OAKLAND,FULLER PARK,805.25,11.625,2.84
4,1,OAKLAND,GRAND BOULEVARD,655,12.04166667,4.794666667
4,1,OAKLAND,KENWOOD,694.3333333,10.4375,4.573333333
4,1,OAKLAND,WASHINGTON PARK,693,11.5,3.658666667
4,1,OAKLAND,HYDE PARK,1066.9,16.875,8.6576
4,1,OAKLAND,WOODLAWN,566.6,11.55,5.5072
4,1,OAKLAND,SOUTH SHORE,741.4,17.35,9.6512
4,1,OAKLAND,CHATHAM,1111.8,21.2,11.7568
4,1,OAKLAND,SOUTH CHICAGO,1044,19.375,10.792
4,1,OAKLAND,CALUMET HEIGHTS,1260,19.75,0.64
4,1,OAKLAND,ROSELAND,1260,33.75,20.96
4,1,OAKLAND,PULLMAN,1085,28.375,17.396
4,1,OAKLAND,RIVERDALE,1049,31.875,19.84
4,1,OAKLAND,GARFIELD RIDGE,1122,31.1875,10.356
4,1,OAKLAND,BRIGHTON PARK,1306.5,24.5,13.12
4,1,OAKLAND,NEW CITY,13831,13.625,4.956
4,1,OAKLAND,WEST ELSDON,1680,27.5,15.52
4,1,OAKLAND,CHICAGO LAWN,1080,20,10.88
4,1,OAKLAND,WEST ENGLEWOOD,1121.666667,19.5,11.23733333
4,1,OAKLAND,ENGLEWOOD,1027.4,17.3,9.2192
4,1,OAKLAND,GREATER GRAND CROSSING,995.4,18.175,9
4,1,OAKLAND,ASHBURN,1567,34,20.8
4,1,OAKLAND,AUBURN GRESHAM,1209.5,23.375,13.408
4,1,OAKLAND,WASHINGTON HEIGHTS,1680,29,0.96
4,1,OAKLAND,MORGAN PARK,1384,32.5,20.016
4,1,OAKLAND,OHARE,2157,57.25,36.976
4,1,OAKLAND,EDGEWATER,1190,30.5,19.008
4,1,FULLER PARK,WEST RIDGE,1840,43,27.232
4,1,FULLER PARK,UPTOWN,1131,30.5,19.024
4,1,FULLER PARK,LAKE VIEW,798.25,22,13.18
4,1,FULLER PARK,NEAR NORTH SIDE,923.3157895,20.06578947,10.30736842
4,1,FULLER PARK,JEFFERSON PARK,1030,38.25,24.816
4,1,FULLER PARK,IRVING PARK,2022,36.5,22.512
4,1,FULLER PARK,DUNNING,2880,50.5,30.32
4,1,FULLER PARK,WEST TOWN,759,18.75,10.512
4,1,FULLER PARK,EAST GARFIELD PARK,1440,28.25,15.68
4,1,FULLER PARK,NEAR WEST SIDE,661,17.859375,6.261
4,1,FULLER PARK,NORTH LAWNDALE,1422.5,28.375,16.168
4,1,FULLER PARK,SOUTH LAWNDALE,780,22.25,13.12
4,1,FULLER PARK,LOWER WEST SIDE,359,10,4.416
4,1,FULLER PARK,LOOP,7409.833333,30.125,12.35466667
4,1,FULLER PARK,NEAR SOUTH SIDE,576,16.8,8.512
4,1,FULLER PARK,ARMOUR SQUARE,82.66666667,4.979166667,1.304
4,1,FULLER PARK,DOUGLAS,300.9,6.575,1.728
4,1,FULLER PARK,OAKLAND,512,16.75,9.552
4,1,FULLER PARK,FULLER PARK,489.59375,11.1796875,4.3905
4,1,FULLER PARK,GRAND BOULEVARD,738.5,8.333333333,1.002666667
4,1,FULLER PARK,KENWOOD,420,8,1.2
4,1,FULLER PARK,WASHINGTON PARK,510,9.5,3.52
4,1,FULLER PARK,HYDE PARK,715,10.875,4.64
4,1,FULLER PARK,WOODLAWN,905.3333333,20.33333333,11.44533333
4,1,FULLER PARK,SOUTH SHORE,1807,31.75,18.656
4,1,FULLER PARK,CHATHAM,619.7142857,16.14285714,6.788571429
4,1,FULLER PARK,CALUMET HEIGHTS,1723,26.5,16.016
4,1,FULLER PARK,ROSELAND,708,17.375,9.456
4,1,FULLER PARK,PULLMAN,688.6666667,20.72222222,14.38577778
4,1,FULLER PARK,SOUTH DEERING,416,21.75,13.232
4,1,FULLER PARK,WEST PULLMAN,1004,28.25,17.328
4,1,FULLER PARK,RIVERDALE,1017.5,35.75,23
4,1,FULLER PARK,GARFIELD RIDGE,1281,28.41666667,4.794666667
4,1,FULLER PARK,MCKINLEY PARK,1144.5,18.5,9.976
4,1,FULLER PARK,NEW CITY,371,8.125,3.2
4,1,FULLER PARK,CHICAGO LAWN,764,14.5,7.392
4,1,FULLER PARK,WEST ENGLEWOOD,860.5,13.875,5.244
4,1,FULLER PARK,ENGLEWOOD,801.1111111,13.55555556,5.818666667
4,1,FULLER PARK,GREATER GRAND CROSSING,823.3,12.525,4.0192
4,1,FULLER PARK,AUBURN GRESHAM,1000,17.83333333,9.28
4,1,FULLER PARK,WASHINGTON HEIGHTS,809,19.875,5.576
4,1,FULLER PARK,OHARE,1564,54.125,18.544
4,1,GRAND BOULEVARD,ROGERS PARK,1380,37,23.68
4,1,GRAND BOULEVARD,WEST RIDGE,1847.666667,41,25.92
4,1,GRAND BOULEVARD,UPTOWN,1210.333333,31.75,13.96266667
4,1,GRAND BOULEVARD,NORTH CENTER,1980,37,22.72
4,1,GRAND BOULEVARD,LAKE VIEW,1360.888889,29.36111111,15.81688889
4,1,GRAND BOULEVARD,LINCOLN PARK,1198,26.07142857,13.32342857
4,1,GRAND BOULEVARD,NEAR NORTH SIDE,1421.533333,23.59166667,11.92266667
4,1,GRAND BOULEVARD,PORTAGE PARK,1106,35.75,22.816
4,1,GRAND BOULEVARD,IRVING PARK,1200,30.25,9.84
4,1,GRAND BOULEVARD,DUNNING,2069.228571,46.12142857,14.72457143
4,1,GRAND BOULEVARD,HERMOSA,2244,35.25,21.76
4,1,GRAND BOULEVARD,LOGAN SQUARE,1200,29.25,17.92
4,1,GRAND BOULEVARD,HUMBOLDT PARK,1219.25,29.5,17.972
4,1,GRAND BOULEVARD,WEST TOWN,1218.5,23.75,6.184
4,1,GRAND BOULEVARD,AUSTIN,1144,26.75,15.872
4,1,GRAND BOULEVARD,WEST GARFIELD PARK,887.5,26.25,16.096
4,1,GRAND BOULEVARD,EAST GARFIELD PARK,918.5,23.5625,10.472
4,1,GRAND BOULEVARD,NEAR WEST SIDE,798.5326087,16.79891304,6.741043478
4,1,GRAND BOULEVARD,NORTH LAWNDALE,1151.75,24.5,8.236
4,1,GRAND BOULEVARD,SOUTH LAWNDALE,1653,24,12.384
4,1,GRAND BOULEVARD,LOWER WEST SIDE,768.7777778,16.86111111,5.596444444
4,1,GRAND BOULEVARD,LOOP,1151.076923,17.42307692,7.543384615
4,1,GRAND BOULEVARD,NEAR SOUTH SIDE,844.2413793,13.56896552,5.780413793
4,1,GRAND BOULEVARD,ARMOUR SQUARE,1061.818182,14.95454545,6.042181818
4,1,GRAND BOULEVARD,DOUGLAS,1145.825397,8.765873016,2.818539683
4,1,GRAND BOULEVARD,OAKLAND,473.5238095,7.952380952,2.695619048
4,1,GRAND BOULEVARD,FULLER PARK,671.5714286,9.5,2.846857143
4,1,GRAND BOULEVARD,GRAND BOULEVARD,1556.142857,10.55867347,2.666122449
4,1,GRAND BOULEVARD,KENWOOD,410.744186,7.25,2.10455814
4,1,GRAND BOULEVARD,WASHINGTON PARK,515.7272727,8.818181818,2.213818182
4,1,GRAND BOULEVARD,HYDE PARK,1122.970588,9.110294118,3.147764706
4,1,GRAND BOULEVARD,WOODLAWN,987.7419355,15.82258065,6.716387097
4,1,GRAND BOULEVARD,SOUTH SHORE,976.1052632,15.96052632,6.096842105
4,1,GRAND BOULEVARD,CHATHAM,1270.909091,19.54545455,10.00436364
4,1,GRAND BOULEVARD,AVALON PARK,1166,20.91666667,11.22666667
4,1,GRAND BOULEVARD,SOUTH CHICAGO,1389,21.65,7.3184
4,1,GRAND BOULEVARD,BURNSIDE,850,21,12.096
4,1,GRAND BOULEVARD,CALUMET HEIGHTS,1287.333333,23.125,13.15733333
4,1,GRAND BOULEVARD,ROSELAND,1161.875,23.78125,9.606
4,1,GRAND BOULEVARD,PULLMAN,1382.25,29.1875,17.076
4,1,GRAND BOULEVARD,SOUTH DEERING,966,26.25,16.032
4,1,GRAND BOULEVARD,EAST SIDE,1230,29.125,9.28
4,1,GRAND BOULEVARD,WEST PULLMAN,1630.333333,35.5,21.296
4,1,GRAND BOULEVARD,GARFIELD RIDGE,1487.804878,26.65243902,8.310634146
4,1,GRAND BOULEVARD,BRIGHTON PARK,930,14.875,7.12
4,1,GRAND BOULEVARD,BRIDGEPORT,604.6666667,11.66666667,3.813333333
4,1,GRAND BOULEVARD,NEW CITY,954.5,16.54166667,7.349333333
4,1,GRAND BOULEVARD,CLEARING,1207.333333,30.75,18.976
4,1,GRAND BOULEVARD,CHICAGO LAWN,1480,19.66666667,0.586666667
4,1,GRAND BOULEVARD,WEST ENGLEWOOD,1101.5,17.9375,8.984
4,1,GRAND BOULEVARD,ENGLEWOOD,822.2352941,13.58823529,5.517176471
4,1,GRAND BOULEVARD,GREATER GRAND CROSSING,1412.666667,18.26666667,6.395733333
4,1,GRAND BOULEVARD,ASHBURN,1125,26,15.328
4,1,GRAND BOULEVARD,AUBURN GRESHAM,827.4444444,19.47222222,11.22488889
4,1,GRAND BOULEVARD,WASHINGTON HEIGHTS,958.8333333,23.08333333,13.39466667
4,1,GRAND BOULEVARD,MORGAN PARK,1009,27.5,16.912
4,1,GRAND BOULEVARD,OHARE,16857.8,53.8,34.6048
4,1,GRAND BOULEVARD,EDGEWATER,1415.25,36.3125,23.016
4,1,KENWOOD,ROGERS PARK,1571.142857,38.125,24.12228571
4,1,KENWOOD,WEST RIDGE,1547.666667,38.41666667,24.176
4,1,KENWOOD,UPTOWN,7754.75,30.140625,17.349
4,1,KENWOOD,NORTH CENTER,1440,32.5,20.16
4,1,KENWOOD,LAKE VIEW,2441,32.58333333,15.96444444
4,1,KENWOOD,LINCOLN PARK,1173.5,24.54166667,14.91866667
4,1,KENWOOD,NEAR NORTH SIDE,1086.22619,20.89285714,10.04304762
4,1,KENWOOD,NORWOOD PARK,1072,40,26.224
4,1,KENWOOD,JEFFERSON PARK,2128,79.5,53.52
4,1,KENWOOD,FOREST GLEN,780,13.5,6.56
4,1,KENWOOD,IRVING PARK,1620,36,22.56
